epoch,train_loss,val_loss,mAP_0.5,mAP_0.75,mAP_0.5_0.95,learning_rate
1,20.750543675716454,0.0,0.0,0.0,0.0,3.3400000000000005e-05
2,15.350453345131536,0.0,0.0,0.0,0.0,6.670000000000001e-05
3,12.172360117401556,0.0,0.0,0.0,0.0,0.0001
4,10.266635325282671,0.0,0.0,0.0,0.0,9.99938933078422e-05
5,9.34567705488883,0.0,0.0,0.0,0.0,9.997557473810371e-05
6,8.84743361902463,0.0,0.0,0.0,0.0,9.994504881061753e-05
7,8.267387957369547,0.0,0.0,0.0,0.0,9.990232305719945e-05
8,7.842921589223129,0.0,0.0,0.0,0.0,9.984740801978984e-05
9,7.640079868913261,0.0,0.0,0.0,0.0,9.978031724785246e-05
10,7.505071556398654,1.180246808699199,0.6622689258612725,0.5223688523068705,0.4524975981346777,9.97010672950314e-05
11,7.407920037400666,0.0,0.0,0.0,0.0,9.960967771506666e-05
12,7.291991947951475,0.0,0.0,0.0,0.0,9.950617105696959e-05
13,7.244349572330854,0.0,0.0,0.0,0.0,9.939057285945931e-05
14,7.208753217453075,0.0,0.0,0.0,0.0,9.92629116446613e-05
15,7.1162411793713325,0.0,0.0,0.0,0.0,9.912321891107009e-05
16,6.971431571725421,0.0,0.0,0.0,0.0,9.89715291257774e-05
17,6.894667503393092,0.0,0.0,0.0,0.0,9.880787971596799e-05
18,6.869161167415962,0.0,0.0,0.0,0.0,9.863231105968498e-05
19,6.793476434680523,0.0,0.0,0.0,0.0,9.844486647586723e-05
20,6.763196443494462,1.014043124658721,0.7675623633401014,0.6395659058540122,0.5509780811555389,9.824559221366101e-05
21,6.713425299567634,0.0,0.0,0.0,0.0,9.803453744100869e-05
22,6.688898253779841,0.0,0.0,0.0,0.0,9.781175423251735e-05
23,6.633055492599993,0.0,0.0,0.0,0.0,9.757729755661011e-05
24,6.632530316357364,0.0,0.0,0.0,0.0,9.73312252619635e-05
25,6.605015781818408,0.0,0.0,0.0,0.0,9.707359806323416e-05
26,6.5516932428730605,0.0,0.0,0.0,0.0,9.680447952607844e-05
27,6.550504505916794,0.0,0.0,0.0,0.0,9.652393605146843e-05
28,6.544024770293755,0.0,0.0,0.0,0.0,9.623203685930868e-05
29,6.477871515174613,0.0,0.0,0.0,0.0,9.592885397135704e-05
30,6.456696810880543,0.952749436100324,0.809033764504695,0.6901528647441623,0.5942441754315453,9.561446219345451e-05
31,6.44649076461792,0.0,0.0,0.0,0.0,9.528893909706794e-05
32,6.418540495831819,0.0,0.0,0.0,0.0,9.495236500015045e-05
33,6.402444331001896,0.0,0.0,0.0,0.0,9.460482294732418e-05
34,6.385284814789397,0.0,0.0,0.0,0.0,9.424639868939032e-05
35,6.348229794705649,0.0,0.0,0.0,0.0,9.387718066217123e-05
36,6.306909644773221,0.0,0.0,0.0,0.0,9.349725996469046e-05
37,6.3361537128828145,0.0,0.0,0.0,0.0,9.31067303366952e-05
38,6.288820741300899,0.0,0.0,0.0,0.0,9.270568813552755e-05
39,6.284125047837389,0.0,0.0,0.0,0.0,9.229423231234973e-05
40,6.252169934494235,0.8858240707999184,0.8341813124763198,0.7126188303558914,0.6112580948735338,9.187246438772937e-05
41,6.235753543004041,0.0,0.0,0.0,0.0,9.144048842659079e-05
42,6.210051299271425,0.0,0.0,0.0,0.0,9.099841101253865e-05
43,6.177224794270303,0.0,0.0,0.0,0.0,9.054634122155989e-05
44,6.194754957587798,0.0,0.0,0.0,0.0,9.008439059511098e-05
45,6.203467588289089,0.0,0.0,0.0,0.0,8.961267311259666e-05
46,6.1731055020156065,0.0,0.0,0.0,0.0,8.913130516324732e-05
47,6.151966872373463,0.0,0.0,0.0,0.0,8.864040551740156e-05
48,6.160787760928909,0.0,0.0,0.0,0.0,8.814009529720153e-05
49,6.136170283313046,0.0,0.0,0.0,0.0,8.763049794670775e-05
50,6.162649168222436,0.838333112852914,0.8498480331641641,0.7387795182014321,0.6379486017137171,8.711173920144117e-05
51,6.12038107731896,0.0,0.0,0.0,0.0,8.658394705735987e-05
52,6.154194829588253,0.0,0.0,0.0,0.0,8.604725173927785e-05
53,6.1583702530341125,0.0,0.0,0.0,0.0,8.55017856687341e-05
54,6.107692668788241,0.0,0.0,0.0,0.0,8.494768343131955e-05
55,6.057686701770077,0.0,0.0,0.0,0.0,8.438508174347009e-05
56,6.052136809904994,0.0,0.0,0.0,0.0,8.381411941873378e-05
57,6.063235854650561,0.0,0.0,0.0,0.0,8.323493733352076e-05
58,6.026042187948362,0.0,0.0,0.0,0.0,8.264767839234409e-05
59,6.018835833852325,0.0,0.0,0.0,0.0,8.205248749256013e-05
60,6.014847644697434,0.8325271350996835,0.8557855262084587,0.7443764769280687,0.6408579717512395,8.144951148861741e-05
61,6.019840019009124,0.0,0.0,0.0,0.0,8.083889915582234e-05
62,6.004794810055556,0.0,0.0,0.0,0.0,8.022080115363126e-05
63,5.994906701182867,0.0,0.0,0.0,0.0,7.959536998847742e-05
64,5.997029094334462,0.0,0.0,0.0,0.0,7.896275997614229e-05
65,6.011591488716162,0.0,0.0,0.0,0.0,7.832312720368047e-05
66,6.004480357418693,0.0,0.0,0.0,0.0,7.767662949090751e-05
67,5.98264099636349,0.0,0.0,0.0,0.0,7.702342635146032e-05
68,5.959933866256786,0.0,0.0,0.0,0.0,7.636367895343945e-05
69,5.948115407573104,0.0,0.0,0.0,0.0,7.569755007964337e-05
70,5.957750582582013,0.8261980258283161,0.8615796123351956,0.7505425453645106,0.645794561035771,7.502520408740417e-05
