epoch,train_loss,val_loss,mAP_0.5,mAP_0.75,mAP_0.5_0.95,learning_rate,router_loss,expert_0_usage,expert_1_usage,expert_2_usage,expert_3_usage,expert_4_usage,expert_5_usage
13,10.951418731786028,1.2274505160748959,0.0,0.0,0.0,9.939057285945931e-05,3.0061111238938345,0.1591534369225743,0.16536152549636068,0.1720225385622246,0.15992729342082096,0.1833786655592822,0.16015654003873725
14,10.278400083131428,1.1565444841980934,0.0,0.0,0.0,9.92629116446613e-05,3.0074964324130287,0.157703360600452,0.16560492459719997,0.17165638156065097,0.1603625439934022,0.18312350225308022,0.16154928699521467
15,9.963850540450856,1.1234374586492777,0.0,0.0,0.0,9.912321891107009e-05,3.002922003782248,0.15730488645430848,0.16317738844376833,0.17199053581720192,0.16196846533013315,0.1821700719188407,0.16338865203574743
16,9.728163079370427,1.0950450766831636,0.0,0.0,0.0,9.89715291257774e-05,3.0011213127570815,0.160951518564499,0.16173190531956194,0.16995992943655902,0.1623098461384221,0.17903213377616797,0.16601466676478996
17,9.521235924732837,1.0706538017839193,0.0,0.0,0.0,9.880787971596799e-05,3.004359197012986,0.16059306681159652,0.16399692024062618,0.16933921045199998,0.16152924972159616,0.1766003559306681,0.16794119684351305
18,9.337299878084206,1.0380563903599977,0.0,0.0,0.0,9.863231105968498e-05,3.005098409290555,0.1617481444650556,0.16427726037410303,0.17073365078757977,0.16000223907237066,0.1734325563778768,0.16980614892301416
19,9.187010994440392,1.0176054742187262,0.0,0.0,0.0,9.844486647586723e-05,3.005776942530765,0.16088594253219002,0.16486400364902049,0.1720418848725507,0.16053085841502066,0.17389590220539808,0.16778140832582003
20,9.079390320596815,1.0125076696276665,0.0,0.0,0.0,9.824559221366101e-05,3.0039830630338646,0.162906833687507,0.16509378944509243,0.17335136157135933,0.15911897305617248,0.17215655807116495,0.16737248416870384
21,8.980295410639123,0.98258276283741,0.0,0.0,0.0,9.803453744100869e-05,3.007945703554757,0.16301489962024235,0.1648740186038573,0.1735342395246629,0.15929526156340673,0.1711728883981908,0.16810869228963987
22,8.863341814355005,0.9787789639085531,0.0,0.0,0.0,9.781175423251735e-05,3.0041652480258216,0.16248809774863723,0.16503689697922458,0.1716126245875484,0.16246806096082855,0.1706929959377909,0.16770132378597036
23,8.799588807021514,0.9639770369976759,0.0,0.0,0.0,9.757729755661011e-05,3.000971573817579,0.16421838213115994,0.16449922143033,0.17082170274945405,0.16363711938814335,0.1694465494069335,0.16737702489397918
24,8.68780885768842,0.9589480608701706,0.0,0.0,0.0,9.73312252619635e-05,3.0010261294207994,0.16467601165266682,0.16304936899186065,0.17235090577272602,0.1625080891634043,0.1701777106439508,0.16723791377539143
25,8.595540227769296,0.9497484676539898,0.0,0.0,0.0,9.707359806323416e-05,3.005226947084258,0.16562114479166334,0.1655239842439196,0.17161727218342,0.16245648695086692,0.16663525385799763,0.16814585797213252
26,8.429881482184689,0.9349339436739683,0.0,0.0,0.0,9.680447952607844e-05,3.0030308946778503,0.16560595570450767,0.16427422079950196,0.1726676351042363,0.16272669274039583,0.16676640187867295,0.16795909377268525
27,8.316479175905638,0.934480270370841,0.0,0.0,0.0,9.652393605146843e-05,3.0050288997118986,0.16675803917925192,0.16279004265207483,0.17205183818268416,0.16307710852251248,0.16685822189757948,0.16846474956589713
28,8.237915847874895,0.9353581480681896,0.0,0.0,0.0,9.623203685930868e-05,2.99983160707015,0.16681725030809066,0.1641803057367175,0.1714728278409581,0.16452361247359792,0.1675249667943765,0.16548103684625928
29,8.171348716639265,0.9204755052924156,0.0,0.0,0.0,9.592885397135704e-05,3.0015479884570158,0.16711163283676514,0.16636798801782465,0.17068038491995252,0.16380686172731,0.1654078642048434,0.1666252682933043
30,8.11305771598333,0.9223046787083149,0.0,0.0,0.0,9.561446219345451e-05,3.0013188712204557,0.1667444934697634,0.16538937183816085,0.17084412887958264,0.16338992444186493,0.16754961675810814,0.16608246461252005
31,8.055381720579124,0.9189998302608728,0.77510512588652,0.63415095427674,0.5574873171513723,9.528893909706794e-05,3.0048175401325468,0.16808032622708047,0.16522437434078052,0.172128666325737,0.16294294222307454,0.1654484423775583,0.16617524850576917
32,7.979722783535341,0.9023952577263117,0.7848391629127898,0.642322915598632,0.5641159707471814,9.495236500015045e-05,2.9998054655292368,0.16936061154523865,0.165601298552057,0.1698577168296773,0.16284517394894318,0.16718791231475097,0.16514728680933288
33,7.944704092001613,0.8998891748487949,0.7900268348023911,0.6468633598973168,0.5690086814463389,9.460482294732418e-05,3.0011175433291664,0.16812075322230005,0.1660306828855858,0.1702576693886559,0.16314016858634614,0.1663859915109759,0.16606473440613614
34,7.880544915983949,0.8923311475664377,0.7912347499004513,0.6491576206974152,0.5711509920006719,9.424639868939032e-05,3.000867303413681,0.16807435583397556,0.1645576644911107,0.1702086737636052,0.16503040288823442,0.16650511218343317,0.16562379083964096
35,7.822019939181171,0.8965307008475065,0.7940815209016531,0.6519343331657396,0.5726123099778576,9.387718066217123e-05,3.0028820460355736,0.16898973536453407,0.16529712115209297,0.17122593859963023,0.16403294577358588,0.16544362757627654,0.16501063153388032
36,7.752213616914387,0.890688132494688,0.7997772266429413,0.6576442684946425,0.577439644762912,9.349725996469046e-05,3.0048316370082806,0.16851535200458959,0.16720291180912786,0.17124686940870806,0.16244136627359318,0.1653012738433177,0.1652922266606636
37,7.710871346389191,0.8903126511722803,0.8051956876288276,0.6655177668147463,0.5830443885587736,9.31067303366952e-05,3.004319510882414,0.16922401046224203,0.16506826857771845,0.17053545005312026,0.16422835110040898,0.16450785785913657,0.16643606194737368
38,7.6419862433324885,0.8913122229278088,0.8046574941410914,0.6650564807209687,0.5830215918434499,9.270568813552755e-05,3.0042136681230764,0.16805190802587716,0.16580143096622396,0.17161642648813893,0.16418583680624252,0.1654238917005448,0.16492050601297262
39,7.602813732774952,0.8885804452002048,0.805425464931791,0.6638120798387718,0.5831210979980469,9.229423231234973e-05,3.005256227300137,0.16799175758773804,0.16545589132407862,0.16967613553031802,0.1637966216259302,0.16708978708208722,0.1659898068498479
40,7.559084161927428,0.8815320767462254,0.8124068895801545,0.6708810182112034,0.5889040282318765,9.187246438772937e-05,3.002970701531519,0.16882847085277156,0.16470522773831633,0.16959084270941693,0.16457566175047172,0.16744333133366945,0.16485646561535403
41,7.533370126651812,0.8826761581003666,0.8113191441310672,0.668281717045495,0.5877269690382981,9.144048842659079e-05,3.0016098837309246,0.16913168269820691,0.16604661150323033,0.17070949568668875,0.1664421984283222,0.16496921730872852,0.1627007943748233
42,7.487158660647236,0.8834895938634872,0.8102939459268416,0.6688817763008686,0.587946808328603,9.099841101253865e-05,3.003178107587597,0.16883968695740986,0.16537728366612195,0.17035069408981038,0.16664671849998297,0.16457264111599088,0.16421297567068396
43,7.454370009748241,0.879694264382124,0.8103860177644081,0.6679970337356013,0.5867855566266154,9.054634122155989e-05,3.005810973010486,0.16892723843937235,0.16464925920851245,0.17013389903058226,0.1651504578366488,0.16554703540015697,0.16559211008472713
44,7.413648870926869,0.8817922156304121,0.8120007318502258,0.6714223653044509,0.589736758899637,9.008439059511098e-05,3.0070159948324857,0.16847053958448574,0.1638529446560065,0.17122064643131588,0.1656447606684295,0.1660261185877247,0.16478499007203767
45,7.344412103483949,0.8792070560157299,0.8150992987425756,0.6709532728463234,0.5907417311814442,8.961267311259666e-05,3.0052197371857075,0.1672189123544887,0.1641209536265892,0.17243556042819377,0.1650991544476715,0.16596742705468254,0.16515799208837428
46,7.324328470833694,0.8810329679399729,0.8162145782811107,0.672548009883441,0.5922704241612211,8.913130516324732e-05,3.002531631083428,0.16928033862406805,0.1649967319112486,0.17020829471288762,0.16543600618779444,0.16583739247535217,0.1642412360886491
47,7.277950003177305,0.8781403750181198,0.8181087697407218,0.6716699887081138,0.5925467698398336,8.864040551740156e-05,3.0068753188169457,0.16889724096307174,0.16646539580780792,0.16978603174907841,0.16434991911843896,0.16608558036918675,0.16441583199241622
48,7.253925854646707,0.8769043181091547,0.817227823605916,0.6753725103099835,0.593437658494721,8.814009529720153e-05,3.009008172192151,0.16846381236936886,0.165758653413009,0.17087608534604046,0.16431844164910686,0.1659945633957374,0.16458844382673746
49,7.175772516033318,0.8778054267168045,0.818604928540018,0.6755334147082526,0.5947173183180281,8.763049794670775e-05,3.0067548329317115,0.17074127572174447,0.16548102168219356,0.17083838543799482,0.1637178504854286,0.16472280608022796,0.16449866059241058
50,7.170318506941011,0.8783830013126135,0.8194870979161223,0.6778413518496653,0.5954804921730326,8.711173920144117e-05,3.0096486308906654,0.16994095668987347,0.1670903607794589,0.1709710106547038,0.16431408084301702,0.16320452606882058,0.16447906496412626
51,7.116619592980493,0.8822216484695673,0.8181712736770184,0.6768721207163496,0.595087307297501,8.658394705735987e-05,3.007169977019105,0.17057071469140578,0.16432413129120566,0.17141993621281434,0.16545627125218315,0.16439026547446647,0.16383868107792457
52,7.109749582749378,0.8826349973678589,0.8177822006283636,0.6760107869276678,0.5948195746994387,8.604725173927785e-05,3.004549503326416,0.16945817793043932,0.1640274208673511,0.17086588249618703,0.16493700842486617,0.16629644997842516,0.16441506030273126
53,7.09138260612005,0.8797626085579395,0.820417558497173,0.6797689331794552,0.597910260276251,8.55017856687341e-05,3.0079123158998127,0.1688955324933786,0.1649758901879564,0.17162779585392202,0.1642365750003729,0.16609448478727326,0.16416972167709684
54,7.004199106482011,0.8815677221864462,0.8180765270506402,0.677190470658576,0.5954481070793693,8.494768343131955e-05,3.0082900011086764,0.1684337007635993,0.16576392392533035,0.17148366734149514,0.16424043744638095,0.16644799935710347,0.16363027116609083
55,6.958803539034687,0.8843174651265144,0.818839512837821,0.6765484374830517,0.5956741244434777,8.438508174347009e-05,3.007778508753716,0.16879559659893761,0.16551632066306426,0.17083847886386685,0.16455779897132047,0.1664952378514824,0.1637965670513284
56,6.922680299493331,0.8833949863910675,0.818218986183425,0.6770637957883043,0.5955936421890797,8.381411941873378e-05,3.0101296569727642,0.1687837254795298,0.16515505320879373,0.17037453614966086,0.16478286630977257,0.16597482435284944,0.16492899449939363
57,6.97149658203125,0.8799118027091026,0.8194639844899945,0.6783308299431992,0.5971451835257322,8.323493733352076e-05,3.007603524606439,0.17030162694113976,0.16591312524166052,0.1712281253961102,0.16449951108682523,0.16508641993061482,0.1629711914036495
58,6.866040869604183,0.8844408541917801,0.8183775903285921,0.6751220078804022,0.5949635354819994,8.264767839234409e-05,3.006630704372744,0.17053628763039605,0.16624120504446116,0.16998484205758901,0.16548663028547858,0.16404200102913472,0.16370903395294048
59,6.862589799905125,0.8835970778018236,0.8179935199771524,0.6761950009029759,0.5957522071344923,8.205248749256013e-05,3.0063197250607647,0.16980720617605244,0.16642548122523537,0.17136815089296561,0.16473951439466117,0.1645531468538921,0.16310650045719327
60,6.771486885939972,0.8917225413024426,0.817502430686879,0.6735057342851022,0.593152786671869,8.144951148861741e-05,3.0056679007373277,0.17040386111910624,0.16555980630443357,0.17004681153858453,0.16494711215580926,0.16526598494781838,0.163776423934248
61,6.72473603260668,0.8928710129112005,0.8157752503635987,0.6719931941538482,0.5917237963389166,8.083889915582234e-05,3.0050923703592036,0.16886049469625458,0.1656266499208038,0.16974518556442625,0.1669141881189703,0.1656829138868001,0.163170567812745
62,6.6954994141301025,0.8950068298727274,0.8145527790539144,0.6713506676348022,0.5911773456193318,8.022080115363126e-05,3.0088990036445327,0.1694308845071262,0.16607423446901468,0.17042565694502995,0.16510148528553847,0.16525584767306686,0.1637118911202238
63,6.6899046958247315,0.8963423781096935,0.8137350845911216,0.6691521114065178,0.5897990639686129,7.959536998847742e-05,3.009341152408455,0.16789331959663079,0.1656478612273584,0.17208627501091484,0.16518524582308405,0.16490345707014237,0.16428384127186957
64,6.624632720705829,0.8959986679255962,0.8143192477960396,0.6699588664480914,0.5907580546790704,7.896275997614229e-05,3.0071776516829867,0.16754835358056266,0.16688652227195225,0.17126232150468884,0.16585318094629156,0.1650281729539642,0.1634214487425405
65,6.61946902094008,0.8954913038760424,0.8142650124461993,0.6690322599461433,0.589501098389461,7.832312720368047e-05,3.005359073228474,0.1681292817332584,0.16817738137815927,0.17001068969701613,0.16646329098967913,0.16473729211373392,0.16248206408815313
66,6.592472094523756,0.8992607481777668,0.8113835620820968,0.6661668162870799,0.5874619551874851,7.767662949090751e-05,3.009707991080948,0.16733989892015205,0.1679586677414831,0.1688471442962468,0.16599577620694714,0.16466102066880559,0.1651974921663653
67,6.507071977929224,0.9033193849027157,0.8107086376633705,0.6640933135990098,0.5863856469062966,7.702342635146032e-05,3.0085996676094924,0.16779746543312132,0.16714189129408202,0.1695419322274917,0.1649029457131314,0.16539729125293542,0.16521847407923812
68,6.458683201029331,0.9064152520149946,0.8092437768310812,0.6619695876476782,0.5845864314292496,7.636367895343945e-05,3.0061345462557636,0.16941455809256292,0.1666823296744547,0.16914888682003884,0.1667535796971161,0.16423056907239802,0.16377007664342944
69,6.5023165413095985,0.9044531136751175,0.8104578028044168,0.6624018452115293,0.5852331028418513,7.569755007964337e-05,3.0039007241212867,0.16980108718361986,0.16758666609104245,0.1679895364306181,0.166611902416769,0.1647921570132351,0.16321865086471551
70,6.4011806415606145,0.90918561629951,0.8115645234128538,0.663260889413598,0.5851979853557668,7.502520408740417e-05,3.004582984538018,0.16956879798400445,0.16657063192064153,0.16811993465099145,0.16672532861368272,0.1645256724434336,0.16448963438724626
71,6.381017027021963,0.911507261916995,0.8086553023548605,0.6617765638008696,0.5837809350411791,7.434680686803489e-05,3.0087005971353267,0.1688396919612286,0.1670035206415035,0.1705984102361944,0.16459746851400192,0.1643102913195969,0.16465061732747469
72,6.3364968480943125,0.9153448026627302,0.8083897110218147,0.6597442119011008,0.5822003339662266,7.366252580589837e-05,3.00609731070603,0.16798692903571424,0.16686602328303865,0.16925570150585278,0.1659131266694199,0.16570903458307054,0.16426918492290388
73,6.297322484511364,0.9177458044141531,0.8067912362722226,0.6576157977619412,0.581296593997997,7.297252973710755e-05,3.0055094700825364,0.16686640202733394,0.1681177206815211,0.16837851226949604,0.16555349273684739,0.1654953089578704,0.16558856332693112
74,6.282844996150536,0.9188296161592007,0.8070112487975454,0.6560100418901998,0.580179489042135,7.227698890786778e-05,3.0045092347302016,0.16810136578402074,0.16813286031609057,0.1684183752283853,0.16563726821888766,0.16586358939120338,0.16384654106141233
75,6.244768408280384,0.9186801314353943,0.8072447401582574,0.6559829942197598,0.5805568311910411,7.157607493247108e-05,3.0055818799175795,0.16803231633881976,0.1687214639368393,0.16869784557741202,0.16452482269503546,0.16530556670681118,0.16471798474508229
76,6.243152552013155,0.9197930060327053,0.8051339609946077,0.6530393773368067,0.5780765337939133,7.086996075095288e-05,3.0031210380264475,0.16964149446191218,0.1677188659994066,0.1696094095196624,0.1647847947524243,0.1658588732141828,0.16238656205241173
77,6.187154389634917,0.9240387678146362,0.8066763530386942,0.6529916968172523,0.5789304745278567,7.015882058642162e-05,3.005005323434178,0.16848186374977486,0.16737975601619595,0.1695525968842292,0.16537251441233178,0.16552745563858168,0.16368581329888657
78,6.1697150846070885,0.9256957937031984,0.8044938845258451,0.6514907805873046,0.5767632080478514,6.944282990207194e-05,3.002947915958453,0.1676959682386181,0.16656319614115647,0.16778222703261209,0.16616038825396723,0.1659530469301209,0.16584517340352517
79,6.153693331947809,0.9260922037065029,0.8056982777166439,0.6516484885065753,0.5775872926286973,6.872216535789156e-05,3.0017911271203923,0.1699759991693556,0.1684452307168035,0.16760233964836055,0.16618112573613197,0.1640488722405035,0.16374643248884488
80,6.1255979356886465,0.928540762513876,0.8036065216003558,0.649725704952027,0.5762184630622882,6.799700476707322e-05,3.0007710064513775,0.1685026512451155,0.1679811002880352,0.1672342387846897,0.16732787952605796,0.16496415011503293,0.1639899800410687
81,6.077500747728951,0.9313010387122631,0.8040598321867074,0.6486969616378805,0.5750915007208588,6.726752705214193e-05,3.007582564897175,0.1689261077984333,0.16937803588320952,0.16895141789696333,0.16706890458425008,0.1618267248068195,0.16384880903032428
82,6.078508087351352,0.9349968116730452,0.8019625815328376,0.6470192894111655,0.573847414398481,6.653391220080839e-05,3.0062825679779053,0.16857476722502876,0.16823842294890493,0.16871810746209595,0.16501712370661364,0.1645267352146806,0.16492484344267613
83,5.985737691951703,0.9398561157286167,0.8009978058638689,0.6429830598075071,0.5708121967658957,6.579634122155988e-05,3.007023473329182,0.16771705442439602,0.16813771490523902,0.16836087908065936,0.16525054501000647,0.16585706480857887,0.16467674177112027
84,5.996748405166819,0.9401654042303562,0.800695632751923,0.6426330551142361,0.5704792960725377,6.505499609899904e-05,3.0110666027551964,0.16816399565495588,0.167263339646827,0.1684689751307871,0.1649266694088912,0.1646839347095474,0.16649308544899144
85,6.0558489545991145,0.9380912072956562,0.8004925293992017,0.6439463816417648,0.5712139987867434,6.431005974894185e-05,3.008750164056126,0.16810455030648574,0.16759633740489568,0.16809895750107062,0.16653350463297348,0.16427088193747563,0.16539576821709887
86,5.9624049512645865,0.9404822122305632,0.8006671209863645,0.6428408281913969,0.5705785654774587,6.356171597328594e-05,3.006134688099728,0.16770289372492644,0.16791280724615873,0.1683801266391531,0.16551197554304034,0.1659147266841908,0.16457747016253058
87,5.92251699785643,0.9432349223643541,0.8000707984535321,0.6431946739046306,0.5703993343935423,6.28101494146603e-05,3.005952943729449,0.1685629702348647,0.16654954027392013,0.1681541252966404,0.1658190467068927,0.16542496727644224,0.16548935021123987
88,5.888281906707378,0.9475838243961334,0.800035423434915,0.642124465925055,0.569613423189442,6.205554551086731e-05,3.005331793917885,0.16797802416289487,0.16815844048002568,0.16837341167189243,0.16478701438439694,0.16503680625772832,0.16566630304306176
