epoch,train_loss,val_loss,mAP_0.5,mAP_0.75,mAP_0.5_0.95,learning_rate
1,21.536237689556103,0.0,0.0,0.0,0.0,3.3400000000000005e-05
2,15.217274141537635,0.0,0.0,0.0,0.0,6.670000000000001e-05
3,16.66282698102472,0.0,0.0,0.0,0.0,0.0001
4,15.167970526274912,0.0,0.0,0.0,0.0,9.99938933078422e-05
5,14.680093412715676,0.0,0.0,0.0,0.0,9.997557473810371e-05
6,14.114243819250314,0.0,0.0,0.0,0.0,9.994504881061753e-05
7,13.756834649361705,0.0,0.0,0.0,0.0,9.990232305719945e-05
8,13.174895788256025,0.0,0.0,0.0,0.0,9.984740801978984e-05
9,12.914629579155365,0.0,0.0,0.0,0.0,9.978031724785246e-05
10,12.793678771828024,2.2755205148742315,0.2411724345992496,0.16064199930729922,0.14877672035022524,9.97010672950314e-05
11,12.470663698928616,0.0,0.0,0.0,0.0,9.960967771506666e-05
12,12.331327935530677,0.0,0.0,0.0,0.0,9.950617105696959e-05
13,12.507730660280345,0.0,0.0,0.0,0.0,9.939057285945931e-05
14,12.333458891412093,0.0,0.0,0.0,0.0,9.92629116446613e-05
15,12.895427803292659,0.0,0.0,0.0,0.0,9.912321891107009e-05
16,9.549591059933341,0.0,0.0,0.0,0.0,9.89715291257774e-05
17,8.36346325490147,0.0,0.0,0.0,0.0,9.880787971596799e-05
18,8.002318994693846,0.0,0.0,0.0,0.0,9.863231105968498e-05
19,7.806652005814828,0.0,0.0,0.0,0.0,9.844486647586723e-05
20,7.7037753426068205,1.1722078266597928,0.613480264041814,0.5084842857292842,0.4377846745808839,9.824559221366101e-05
21,7.5741369961562315,0.0,0.0,0.0,0.0,9.803453744100869e-05
22,7.464450203411952,0.0,0.0,0.0,0.0,9.781175423251735e-05
23,7.351923651039883,0.0,0.0,0.0,0.0,9.757729755661011e-05
24,7.266247496220738,0.0,0.0,0.0,0.0,9.73312252619635e-05
25,7.246937256853728,0.0,0.0,0.0,0.0,9.707359806323416e-05
26,7.118145917829179,0.0,0.0,0.0,0.0,9.680447952607844e-05
27,6.9955830845222655,0.0,0.0,0.0,0.0,9.652393605146843e-05
28,6.946051507199545,0.0,0.0,0.0,0.0,9.623203685930868e-05
29,6.862015315141723,0.0,0.0,0.0,0.0,9.592885397135704e-05
30,6.835689223773106,0.9962784328630993,0.7290668800143806,0.6175946084334599,0.5295832332224963,9.561446219345451e-05
31,6.801060572619686,0.0,0.0,0.0,0.0,9.528893909706794e-05
32,6.764164276032651,0.0,0.0,0.0,0.0,9.495236500015045e-05
33,6.678033338338843,0.0,0.0,0.0,0.0,9.460482294732418e-05
34,6.6496308380958595,0.0,0.0,0.0,0.0,9.424639868939032e-05
35,6.619930459424783,0.0,0.0,0.0,0.0,9.387718066217123e-05
36,6.582395784097825,0.0,0.0,0.0,0.0,9.349725996469046e-05
37,6.574063653629538,0.0,0.0,0.0,0.0,9.31067303366952e-05
38,6.539608320353721,0.0,0.0,0.0,0.0,9.270568813552755e-05
39,6.50289455296304,0.0,0.0,0.0,0.0,9.229423231234973e-05
40,6.446137744668536,0.9293795199621291,0.7806793130906284,0.665587537609651,0.5736605488970972,9.187246438772937e-05
41,6.436374160350781,0.0,0.0,0.0,0.0,9.144048842659079e-05
42,6.412727602285232,0.0,0.0,0.0,0.0,9.099841101253865e-05
43,6.367081714467415,0.0,0.0,0.0,0.0,9.054634122155989e-05
44,6.342177040769026,0.0,0.0,0.0,0.0,9.008439059511098e-05
45,6.328825340451788,0.0,0.0,0.0,0.0,8.961267311259666e-05
46,6.302155666441714,0.0,0.0,0.0,0.0,8.913130516324732e-05
47,6.303997494033163,0.0,0.0,0.0,0.0,8.864040551740156e-05
48,6.248275607683082,0.0,0.0,0.0,0.0,8.814009529720153e-05
49,6.241418330025334,0.0,0.0,0.0,0.0,8.763049794670775e-05
50,6.2042125367440315,0.888031698408581,0.8158638093694437,0.7013783046847121,0.6007303736730351,8.711173920144117e-05
51,6.199904875732711,0.0,0.0,0.0,0.0,8.658394705735987e-05
52,6.155211701777309,0.0,0.0,0.0,0.0,8.604725173927785e-05
53,6.169735680259235,0.0,0.0,0.0,0.0,8.55017856687341e-05
54,6.153983658523921,0.0,0.0,0.0,0.0,8.494768343131955e-05
55,6.102593164308376,0.0,0.0,0.0,0.0,8.438508174347009e-05
56,6.104600684902679,0.0,0.0,0.0,0.0,8.381411941873378e-05
57,6.0860018006998216,0.0,0.0,0.0,0.0,8.323493733352076e-05
58,6.0892686776075315,0.0,0.0,0.0,0.0,8.264767839234409e-05
59,6.077576901675401,0.0,0.0,0.0,0.0,8.205248749256013e-05
60,6.054089760893329,0.8708267644757316,0.8305281967867308,0.7189756691596357,0.6135304425269819,8.144951148861741e-05
61,6.071477686624392,0.0,0.0,0.0,0.0,8.083889915582234e-05
62,6.0269715074114325,0.0,0.0,0.0,0.0,8.022080115363126e-05
63,6.031241265518405,0.0,0.0,0.0,0.0,7.959536998847742e-05
64,6.023087560283065,0.0,0.0,0.0,0.0,7.896275997614229e-05
65,5.997652460613522,0.0,0.0,0.0,0.0,7.832312720368047e-05
66,5.982840321075295,0.0,0.0,0.0,0.0,7.767662949090751e-05
67,5.977112146350445,0.0,0.0,0.0,0.0,7.702342635146032e-05
68,5.964166521461089,0.0,0.0,0.0,0.0,7.636367895343945e-05
69,5.948301129996494,0.0,0.0,0.0,0.0,7.569755007964337e-05
70,5.934238512934102,0.8529932761476153,0.8406016978673352,0.7301859422875098,0.6253960401496957,7.502520408740417e-05
71,5.950419590936453,0.0,0.0,0.0,0.0,7.434680686803489e-05
72,5.948810342363837,0.0,0.0,0.0,0.0,7.366252580589837e-05
73,5.915430385354571,0.0,0.0,0.0,0.0,7.297252973710755e-05
74,5.910290458191063,0.0,0.0,0.0,0.0,7.227698890786778e-05
75,5.8871107169237185,0.0,0.0,0.0,0.0,7.157607493247108e-05
76,5.8973748808223485,0.0,0.0,0.0,0.0,7.086996075095288e-05
77,5.890950722716996,0.0,0.0,0.0,0.0,7.015882058642162e-05
78,5.900432645427108,0.0,0.0,0.0,0.0,6.944282990207194e-05
79,5.866119904540726,0.0,0.0,0.0,0.0,6.872216535789156e-05
80,5.872930061195699,0.8455728569201061,0.8444569185722421,0.7366439509952474,0.6291425786706911,6.799700476707322e-05
81,5.860594862445271,0.0,0.0,0.0,0.0,6.726752705214193e-05
82,5.862195247722463,0.0,0.0,0.0,0.0,6.653391220080839e-05
83,5.8374586173143435,0.0,0.0,0.0,0.0,6.579634122155988e-05
84,5.859291555757206,0.0,0.0,0.0,0.0,6.505499609899904e-05
85,5.830287246342519,0.0,0.0,0.0,0.0,6.431005974894185e-05
86,5.819938539893706,0.0,0.0,0.0,0.0,6.356171597328594e-05
87,5.811970398889334,0.0,0.0,0.0,0.0,6.28101494146603e-05
88,5.800954775787643,0.0,0.0,0.0,0.0,6.205554551086731e-05
89,5.8042630968500655,0.0,0.0,0.0,0.0,6.129809044912885e-05
90,5.816159546657761,0.8403586163407281,0.8487812098031389,0.7397956449186368,0.6327247631582276,6.0537971120147364e-05
91,5.792336355453419,0.0,0.0,0.0,0.0,5.977537507199337e-05
92,5.799897602949097,0.0,0.0,0.0,0.0,5.9010490463830756e-05
93,5.803109754318309,0.0,0.0,0.0,0.0,5.8243506019491416e-05
94,5.806178181092321,0.0,0.0,0.0,0.0,5.7474610980910334e-05
95,5.7901989091629105,0.0,0.0,0.0,0.0,5.6703995061433054e-05
96,5.777627845511052,0.0,0.0,0.0,0.0,5.593184839900673e-05
97,5.766869520124101,0.0,0.0,0.0,0.0,5.515836150926645e-05
98,5.775217356840016,0.0,0.0,0.0,0.0,5.4383725238528314e-05
99,5.761372986563009,0.0,0.0,0.0,0.0,5.3608130716701005e-05
100,5.758135730056401,0.837081464273589,0.8511396313672651,0.7438460520025366,0.6358017602074302,5.28317693101273e-05
101,5.7398235583192365,0.0,0.0,0.0,0.0,5.205483257436734e-05
102,5.762347171656893,0.0,0.0,0.0,0.0,5.1277512206935114e-05
103,5.7423731953046895,0.0,0.0,0.0,0.0,5.049999999999999e-05
104,5.734120782517709,0.0,0.0,0.0,0.0,4.9722487793064875e-05
105,5.722882503581838,0.836575292405628,0.8513552825700518,0.7444811866082813,0.6365742263449683,4.8945167425632636e-05
106,5.715237149695085,0.0,0.0,0.0,0.0,4.816823068987268e-05
107,5.721975914109939,0.0,0.0,0.0,0.0,4.7391869283298976e-05
108,5.733785326446967,0.0,0.0,0.0,0.0,4.6616274761471674e-05
109,5.72744228489591,0.0,0.0,0.0,0.0,4.5841638490733534e-05
110,5.7355654748130185,0.8352071720929373,0.8530252656515087,0.7459146977244364,0.6382273754413597,4.506815160099326e-05
111,5.707929432674606,0.0,0.0,0.0,0.0,4.429600493856694e-05
112,5.702696635259836,0.0,0.0,0.0,0.0,4.352538901908967e-05
113,5.694264147518935,0.0,0.0,0.0,0.0,4.275649398050857e-05
114,5.70798983732106,0.0,0.0,0.0,0.0,4.198950953616922e-05
115,5.71470884576228,0.8338597246578762,0.8537393654785849,0.7472099522294636,0.6387650764527957,4.122462492800663e-05
116,5.699997813780726,0.0,0.0,0.0,0.0,4.046202887985264e-05
117,5.704572184955905,0.0,0.0,0.0,0.0,3.970190955087116e-05
118,5.6920112885570076,0.0,0.0,0.0,0.0,3.894445448913268e-05
119,5.712531455885178,0.0,0.0,0.0,0.0,3.818985058533969e-05
120,5.6797888086870385,0.8329771643593198,0.8551831518706543,0.7486684673574027,0.6401022803191179,3.7438284026714043e-05
121,5.685054234418824,0.0,0.0,0.0,0.0,3.668994025105816e-05
