epoch,train_loss,val_loss,mAP_0.5,mAP_0.75,mAP_0.5_0.95,learning_rate
1,15.889757445638214,0.0,0.0,0.0,0.0,3.3400000000000005e-05
2,12.551333883927331,0.0,0.0,0.0,0.0,6.670000000000001e-05
3,10.788777839516012,0.0,0.0,0.0,0.0,0.0001
4,9.439735272484368,0.0,0.0,0.0,0.0,9.99938933078422e-05
5,8.501894501148241,0.0,0.0,0.0,0.0,9.997557473810371e-05
6,8.015889807335009,0.0,0.0,0.0,0.0,9.994504881061753e-05
7,7.6501673296164565,0.0,0.0,0.0,0.0,9.990232305719945e-05
8,7.384608680038091,0.0,0.0,0.0,0.0,9.984740801978984e-05
9,7.192458338082119,0.0,0.0,0.0,0.0,9.978031724785246e-05
10,6.993623295101509,1.0189602488563174,0.6730411069714799,0.5390223782223178,0.4679582340452274,9.97010672950314e-05
11,6.892456429829529,0.0,0.0,0.0,0.0,9.960967771506666e-05
12,6.795742701580174,0.0,0.0,0.0,0.0,9.950617105696959e-05
13,6.719716964739759,0.0,0.0,0.0,0.0,9.939057285945931e-05
14,6.688957512661179,0.0,0.0,0.0,0.0,9.92629116446613e-05
15,6.588855772786796,0.0,0.0,0.0,0.0,9.912321891107009e-05
16,6.511444839821043,0.0,0.0,0.0,0.0,9.89715291257774e-05
17,6.473852299965953,0.0,0.0,0.0,0.0,9.880787971596799e-05
18,6.456115261638334,0.0,0.0,0.0,0.0,9.863231105968498e-05
19,6.411978556646555,0.0,0.0,0.0,0.0,9.844486647586723e-05
20,6.441097026752635,0.9711317370335261,0.7606915423059096,0.6437310902261881,0.5541871191773954,9.824559221366101e-05
21,6.386338948073545,0.0,0.0,0.0,0.0,9.803453744100869e-05
22,6.331169618814477,0.0,0.0,0.0,0.0,9.781175423251735e-05
23,6.329799676958419,0.0,0.0,0.0,0.0,9.757729755661011e-05
24,6.311480750404828,0.0,0.0,0.0,0.0,9.73312252619635e-05
25,6.286453601873316,0.0,0.0,0.0,0.0,9.707359806323416e-05
26,6.224560491281663,0.0,0.0,0.0,0.0,9.680447952607844e-05
27,6.176656438276101,0.0,0.0,0.0,0.0,9.652393605146843e-05
28,6.158040891891408,0.0,0.0,0.0,0.0,9.623203685930868e-05
29,6.149787172886998,0.0,0.0,0.0,0.0,9.592885397135704e-05
30,6.116606140588697,0.8869535348245076,0.8086930600170554,0.7003507078032654,0.6038208791966898,9.561446219345451e-05
31,6.089279007572698,0.0,0.0,0.0,0.0,9.528893909706794e-05
