epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,9402.76,1.69661,0.8087,1.73108,0.8905,0.85885,0.91595,0.72614,1.82556,0.88696,1.78421,0.00814495,0.00814495,0.00814495
59,9562.19,1.69477,0.808,1.73352,0.87922,0.87141,0.91586,0.72332,1.8213,0.89011,1.78703,0.00808389,0.00808389,0.00808389
60,9722.1,1.68767,0.8068,1.73382,0.89299,0.85994,0.92016,0.7303,1.81832,0.88993,1.78541,0.00802208,0.00802208,0.00802208
61,9882.03,1.6881,0.80613,1.73332,0.88257,0.86227,0.91465,0.72447,1.82234,0.88514,1.78766,0.00795954,0.00795954,0.00795954
62,10041.2,1.68559,0.80261,1.73084,0.8872,0.8604,0.91539,0.72555,1.81731,0.88283,1.78404,0.00789628,0.00789628,0.00789628
63,10200.7,1.68512,0.80112,1.73333,0.89086,0.86024,0.91577,0.72613,1.81959,0.88367,1.78754,0.00783231,0.00783231,0.00783231
64,10360,1.68004,0.80024,1.73265,0.89236,0.86121,0.91884,0.72982,1.81682,0.87944,1.78428,0.00776766,0.00776766,0.00776766
65,10518.7,1.67732,0.79625,1.73074,0.88606,0.86498,0.91618,0.72344,1.83542,0.88729,1.79121,0.00770234,0.00770234,0.00770234
66,10678.4,1.67507,0.79637,1.73277,0.88886,0.86714,0.91991,0.72924,1.81331,0.88231,1.78726,0.00763637,0.00763637,0.00763637
67,10836.3,1.67453,0.79461,1.73204,0.88775,0.86763,0.91746,0.72726,1.82155,0.88468,1.787,0.00756976,0.00756976,0.00756976
68,10994.5,1.67182,0.79179,1.72869,0.88561,0.86634,0.91844,0.72999,1.81693,0.87289,1.78519,0.00750252,0.00750252,0.00750252
69,11152.6,1.66933,0.78978,1.72961,0.89331,0.86327,0.91648,0.72829,1.81727,0.87666,1.78696,0.00743468,0.00743468,0.00743468
70,11311.7,1.66597,0.78823,1.72842,0.89022,0.86508,0.91901,0.73141,1.81355,0.86575,1.78177,0.00736625,0.00736625,0.00736625
71,11470.6,1.66361,0.78469,1.72654,0.88302,0.87196,0.91842,0.73142,1.82409,0.88284,1.78842,0.00729725,0.00729725,0.00729725
72,11630.2,1.66483,0.78792,1.72598,0.88646,0.86564,0.91506,0.7289,1.81251,0.87838,1.78505,0.0072277,0.0072277,0.0072277
73,11789.7,1.6596,0.78007,1.72805,0.88272,0.86785,0.91602,0.72791,1.80725,0.8716,1.7824,0.00715761,0.00715761,0.00715761
74,11948.6,1.65551,0.77876,1.72585,0.88724,0.86326,0.91597,0.72573,1.83022,0.88438,1.78941,0.007087,0.007087,0.007087
75,12107.6,1.65392,0.7785,1.72443,0.88373,0.86129,0.91514,0.72643,1.82138,0.8911,1.78602,0.00701588,0.00701588,0.00701588
76,12266.8,1.65032,0.77674,1.72596,0.88894,0.8605,0.91627,0.7282,1.81612,0.88197,1.78482,0.00694428,0.00694428,0.00694428
77,12424.5,1.64969,0.77447,1.72454,0.8939,0.86208,0.91568,0.7278,1.81405,0.88743,1.78456,0.00687222,0.00687222,0.00687222
78,12583.9,1.64872,0.7763,1.72031,0.89181,0.85823,0.91563,0.72876,1.81679,0.88675,1.78014,0.0067997,0.0067997,0.0067997
79,12742.9,1.64878,0.77121,1.72091,0.89026,0.86403,0.91773,0.72996,1.81689,0.87971,1.78575,0.00672675,0.00672675,0.00672675
80,12902.1,1.64285,0.76773,1.72143,0.89128,0.86623,0.91583,0.72824,1.82395,0.88278,1.78663,0.00665339,0.00665339,0.00665339
81,13061.2,1.64314,0.7703,1.72019,0.88505,0.87237,0.91898,0.73211,1.8154,0.8729,1.78359,0.00657963,0.00657963,0.00657963
82,13221,1.64019,0.76886,1.72081,0.8738,0.87776,0.91883,0.73304,1.81686,0.87974,1.7855,0.0065055,0.0065055,0.0065055
83,13380.7,1.63407,0.76405,1.71973,0.89115,0.86867,0.9186,0.7316,1.82278,0.88069,1.78445,0.00643101,0.00643101,0.00643101
84,13565.6,1.63181,0.76438,1.71895,0.89056,0.87017,0.91856,0.73247,1.81969,0.87616,1.78527,0.00635617,0.00635617,0.00635617
85,13748.6,1.62957,0.76102,1.71759,0.89157,0.86636,0.91775,0.73179,1.82261,0.88295,1.78665,0.00628101,0.00628101,0.00628101
86,14007.6,1.6261,0.76185,1.7151,0.89208,0.86587,0.91733,0.73166,1.81415,0.87664,1.78492,0.00620555,0.00620555,0.00620555
87,14175,1.62362,0.75763,1.71784,0.89292,0.86497,0.91821,0.73027,1.8209,0.88956,1.78886,0.00612981,0.00612981,0.00612981
88,14334.9,1.62104,0.75589,1.71403,0.88729,0.86467,0.91679,0.7293,1.82789,0.87832,1.78837,0.0060538,0.0060538,0.0060538
89,14494,1.62106,0.7521,1.71365,0.89103,0.86945,0.91828,0.73242,1.82364,0.87357,1.78644,0.00597754,0.00597754,0.00597754
90,14654.2,1.62246,0.75218,1.71368,0.88728,0.86594,0.91746,0.73231,1.8188,0.88358,1.78457,0.00590105,0.00590105,0.00590105
91,14814.4,1.61854,0.74989,1.71459,0.88894,0.86775,0.91653,0.73133,1.8222,0.88292,1.78435,0.00582435,0.00582435,0.00582435
92,14973.9,1.61563,0.75159,1.71224,0.88486,0.86641,0.91554,0.72658,1.82795,0.89184,1.78492,0.00574746,0.00574746,0.00574746
93,15133.6,1.60811,0.74392,1.71306,0.89,0.86831,0.91747,0.73237,1.82096,0.88273,1.78106,0.0056704,0.0056704,0.0056704
94,15292.6,1.60655,0.74352,1.71233,0.88756,0.87188,0.91878,0.73456,1.81413,0.87873,1.78017,0.00559318,0.00559318,0.00559318
95,15451.9,1.60488,0.74442,1.71077,0.88946,0.86945,0.91608,0.73199,1.81998,0.88019,1.78346,0.00551584,0.00551584,0.00551584
96,15611.4,1.59881,0.74021,1.70882,0.88887,0.86701,0.91505,0.73067,1.82837,0.88247,1.78411,0.00543837,0.00543837,0.00543837
97,15770.4,1.59805,0.73709,1.7107,0.88545,0.86657,0.91441,0.72855,1.83522,0.88994,1.78626,0.00536081,0.00536081,0.00536081
98,15929,1.599,0.73796,1.71243,0.89312,0.86617,0.9161,0.73281,1.82234,0.88662,1.78415,0.00528318,0.00528318,0.00528318
99,16088.2,1.59507,0.73537,1.70832,0.89017,0.86674,0.91489,0.73239,1.82544,0.88243,1.78472,0.00520548,0.00520548,0.00520548
100,16247.6,1.59323,0.73492,1.70633,0.89538,0.86114,0.91552,0.73211,1.83185,0.89453,1.78427,0.00512775,0.00512775,0.00512775
101,16406.6,1.58346,0.73111,1.70594,0.88991,0.86686,0.91426,0.73148,1.82923,0.89339,1.78226,0.00505,0.00505,0.00505
102,16565.8,1.58384,0.73077,1.70544,0.8914,0.86244,0.91359,0.72956,1.83054,0.90133,1.78371,0.00497225,0.00497225,0.00497225
103,16725,1.58173,0.72943,1.70843,0.89218,0.86671,0.91462,0.73135,1.8258,0.8939,1.78343,0.00489452,0.00489452,0.00489452
104,16883.7,1.5785,0.72638,1.70507,0.89553,0.86231,0.91528,0.73143,1.82857,0.89701,1.78397,0.00481682,0.00481682,0.00481682
105,17042.8,1.56935,0.72038,1.70393,0.89219,0.86505,0.91428,0.72935,1.83673,0.90461,1.78525,0.00473919,0.00473919,0.00473919
106,17201.6,1.57292,0.72157,1.70438,0.89505,0.86148,0.91515,0.73037,1.83797,0.90224,1.78568,0.00466163,0.00466163,0.00466163
107,17361.1,1.56506,0.71961,1.70228,0.89386,0.86179,0.91553,0.72892,1.84082,0.88993,1.78815,0.00458416,0.00458416,0.00458416
108,17520.9,1.56535,0.71915,1.69975,0.89498,0.8608,0.91461,0.72951,1.8389,0.89414,1.79018,0.00450682,0.00450682,0.00450682
109,17680.4,1.56226,0.7147,1.70176,0.88839,0.86331,0.91422,0.72881,1.83854,0.89899,1.79065,0.0044296,0.0044296,0.0044296
110,17839.9,1.55694,0.71447,1.69991,0.89191,0.86185,0.91377,0.73006,1.83643,0.89845,1.78762,0.00435254,0.00435254,0.00435254
111,17998.5,1.55237,0.71026,1.70306,0.89512,0.85954,0.91266,0.72976,1.83436,0.90045,1.78808,0.00427565,0.00427565,0.00427565
