epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6147.55,0.77245,0.42595,0.8715,0.87554,0.8612,0.90649,0.70175,0.85066,0.4681,0.89741,0.00900844,0.00900844,0.00900844
43,6293.46,0.76969,0.42334,0.87085,0.88837,0.86866,0.91781,0.71697,0.84258,0.45484,0.89661,0.00896127,0.00896127,0.00896127
44,6439.58,0.7693,0.42193,0.87091,0.88641,0.87333,0.91426,0.71189,0.84804,0.45129,0.89713,0.00891313,0.00891313,0.00891313
45,6585.5,0.77006,0.42077,0.86932,0.88337,0.87554,0.91968,0.71416,0.84336,0.45077,0.89193,0.00886404,0.00886404,0.00886404
46,6731.41,0.7671,0.42063,0.86897,0.88602,0.86347,0.91253,0.7096,0.84842,0.45413,0.89474,0.00881401,0.00881401,0.00881401
47,6877.37,0.7666,0.41907,0.86943,0.88571,0.86653,0.91005,0.70917,0.85087,0.46039,0.89816,0.00876305,0.00876305,0.00876305
48,7023.37,0.76458,0.4172,0.86875,0.89112,0.85739,0.90957,0.71046,0.85053,0.46098,0.89913,0.00871117,0.00871117,0.00871117
49,7169.41,0.76435,0.41821,0.86918,0.88458,0.85164,0.90206,0.70206,0.84533,0.45714,0.89577,0.00865839,0.00865839,0.00865839
50,7316.09,0.76257,0.41653,0.86682,0.89001,0.86415,0.91127,0.70869,0.84568,0.45311,0.89438,0.00860473,0.00860473,0.00860473
51,7462.59,0.75896,0.41252,0.86768,0.88864,0.87189,0.91834,0.71893,0.83554,0.44936,0.89146,0.00855018,0.00855018,0.00855018
52,7609.33,0.76078,0.41322,0.86709,0.88719,0.875,0.92061,0.72266,0.834,0.44447,0.89019,0.00849477,0.00849477,0.00849477
53,7756.03,0.75856,0.41365,0.86621,0.88089,0.8777,0.91952,0.72166,0.83664,0.44756,0.89345,0.00843851,0.00843851,0.00843851
54,7901.99,0.75839,0.41221,0.86795,0.8872,0.87394,0.91715,0.71746,0.8412,0.44194,0.89474,0.00838141,0.00838141,0.00838141
55,8047.87,0.75724,0.41063,0.8654,0.8925,0.87037,0.91878,0.71999,0.83828,0.44736,0.89314,0.00832349,0.00832349,0.00832349
56,8193.41,0.75568,0.40961,0.86553,0.88771,0.86973,0.91592,0.71441,0.84258,0.44702,0.8927,0.00826477,0.00826477,0.00826477
57,8339.44,0.75504,0.40948,0.86554,0.88271,0.86586,0.91168,0.7121,0.84611,0.45621,0.89634,0.00820525,0.00820525,0.00820525
58,8485.49,0.75543,0.40826,0.86382,0.88642,0.87344,0.91567,0.71708,0.83721,0.44392,0.8911,0.00814495,0.00814495,0.00814495
59,8631.45,0.75223,0.40613,0.86351,0.8893,0.86942,0.91593,0.71812,0.84004,0.44299,0.89344,0.00808389,0.00808389,0.00808389
60,8777.24,0.75126,0.40424,0.86444,0.87047,0.881,0.9131,0.71252,0.84728,0.45112,0.89522,0.00802208,0.00802208,0.00802208
61,8922.82,0.75149,0.40393,0.86514,0.88482,0.85748,0.90862,0.70732,0.85288,0.45676,0.89797,0.00795954,0.00795954,0.00795954
62,9068.03,0.7492,0.40367,0.86249,0.88697,0.87003,0.9166,0.72089,0.83667,0.44239,0.89124,0.00789628,0.00789628,0.00789628
63,9213.77,0.74932,0.40308,0.86253,0.88742,0.87163,0.91776,0.72144,0.83833,0.44299,0.8919,0.00783231,0.00783231,0.00783231
64,9358.96,0.74729,0.40089,0.86259,0.8919,0.87033,0.91726,0.72189,0.84177,0.4451,0.89347,0.00776766,0.00776766,0.00776766
65,9504.53,0.74559,0.40056,0.86202,0.89132,0.87315,0.91945,0.72259,0.83709,0.44233,0.89245,0.00770234,0.00770234,0.00770234
66,9650.42,0.74562,0.39956,0.86266,0.88409,0.8749,0.91527,0.71767,0.83818,0.44287,0.891,0.00763637,0.00763637,0.00763637
67,9796.22,0.74473,0.39875,0.86134,0.88893,0.87555,0.91887,0.72436,0.83443,0.44035,0.88914,0.00756976,0.00756976,0.00756976
68,9942.07,0.74332,0.39558,0.86106,0.8921,0.86858,0.91636,0.7209,0.83442,0.44247,0.89023,0.00750252,0.00750252,0.00750252
69,10087.8,0.74269,0.39624,0.86046,0.89068,0.86931,0.91597,0.72079,0.83945,0.44723,0.8917,0.00743468,0.00743468,0.00743468
70,10233.8,0.73997,0.39524,0.8608,0.88818,0.87474,0.91618,0.72273,0.83469,0.43985,0.89026,0.00736625,0.00736625,0.00736625
71,10379.7,0.74048,0.39366,0.85929,0.88923,0.8733,0.91794,0.72239,0.83556,0.44041,0.89157,0.00729725,0.00729725,0.00729725
72,10525.9,0.73977,0.39296,0.85944,0.88513,0.87322,0.91621,0.72273,0.8395,0.44597,0.89293,0.0072277,0.0072277,0.0072277
73,10671.9,0.73826,0.39222,0.85984,0.88711,0.87434,0.91472,0.72196,0.83384,0.43785,0.89089,0.00715761,0.00715761,0.00715761
74,10817.8,0.73545,0.39037,0.85898,0.88709,0.86945,0.91357,0.71977,0.83987,0.44442,0.89289,0.007087,0.007087,0.007087
75,10964,0.73621,0.38989,0.85766,0.88605,0.86688,0.91257,0.71888,0.8399,0.44668,0.89234,0.00701588,0.00701588,0.00701588
76,11110.4,0.73416,0.38984,0.8589,0.88661,0.86802,0.91395,0.71946,0.83773,0.44318,0.89136,0.00694428,0.00694428,0.00694428
77,11257,0.73328,0.38817,0.85887,0.89258,0.86524,0.91529,0.72166,0.83631,0.44312,0.89111,0.00687222,0.00687222,0.00687222
78,11403.4,0.73202,0.38705,0.85838,0.8924,0.86956,0.91629,0.7213,0.83813,0.43979,0.89257,0.0067997,0.0067997,0.0067997
79,11549.7,0.73139,0.3845,0.85783,0.88424,0.86988,0.91335,0.7178,0.84439,0.44312,0.89481,0.00672675,0.00672675,0.00672675
80,11696.1,0.72992,0.38404,0.85788,0.88427,0.87101,0.91427,0.71983,0.83987,0.44383,0.89233,0.00665339,0.00665339,0.00665339
81,11842.3,0.73037,0.38518,0.85668,0.88595,0.87321,0.91671,0.72342,0.83573,0.4417,0.89178,0.00657963,0.00657963,0.00657963
82,11988.6,0.72827,0.3832,0.85696,0.8861,0.86963,0.91458,0.72185,0.8386,0.44243,0.89191,0.0065055,0.0065055,0.0065055
83,12134.8,0.72619,0.38152,0.85776,0.88761,0.8728,0.91549,0.72304,0.83963,0.43966,0.89273,0.00643101,0.00643101,0.00643101
84,12281,0.7263,0.38173,0.8561,0.88881,0.86933,0.91226,0.71949,0.83902,0.44106,0.89141,0.00635617,0.00635617,0.00635617
85,12427.1,0.72327,0.3795,0.85504,0.88941,0.86741,0.91153,0.71922,0.83954,0.44611,0.89214,0.00628101,0.00628101,0.00628101
86,12573.2,0.7225,0.37885,0.85442,0.88512,0.86966,0.91218,0.72063,0.83833,0.44515,0.89229,0.00620555,0.00620555,0.00620555
87,12719.7,0.72176,0.3784,0.85491,0.88808,0.86548,0.91241,0.72107,0.83967,0.44618,0.89124,0.00612981,0.00612981,0.00612981
88,12866,0.7215,0.37692,0.85443,0.89027,0.86656,0.91231,0.72024,0.8392,0.44621,0.89165,0.0060538,0.0060538,0.0060538
89,13012.3,0.71979,0.37534,0.85401,0.88803,0.87006,0.91295,0.72185,0.83972,0.44208,0.89222,0.00597754,0.00597754,0.00597754
90,13158.7,0.72018,0.37495,0.85378,0.88632,0.87187,0.91301,0.72302,0.8367,0.44079,0.89173,0.00590105,0.00590105,0.00590105
91,13304.9,0.71761,0.37245,0.85313,0.88904,0.86653,0.91246,0.72137,0.84014,0.44315,0.89126,0.00582435,0.00582435,0.00582435
92,13451.3,0.71651,0.37318,0.8532,0.88411,0.87072,0.91139,0.71851,0.84402,0.44417,0.89353,0.00574746,0.00574746,0.00574746
93,13597.5,0.71584,0.37248,0.85495,0.88599,0.86925,0.91187,0.72026,0.83905,0.44198,0.89279,0.0056704,0.0056704,0.0056704
94,13743.6,0.71362,0.36995,0.85408,0.89053,0.8603,0.90975,0.71726,0.8457,0.44969,0.89549,0.00559318,0.00559318,0.00559318
95,13889.7,0.71361,0.37093,0.85291,0.88739,0.8713,0.91389,0.72345,0.83574,0.44212,0.8908,0.00551584,0.00551584,0.00551584
96,14035.7,0.71188,0.36835,0.85217,0.88898,0.87073,0.91246,0.72141,0.83969,0.44012,0.89278,0.00543837,0.00543837,0.00543837
97,14182,0.71061,0.36773,0.85227,0.89044,0.86732,0.91225,0.72063,0.8388,0.44101,0.89168,0.00536081,0.00536081,0.00536081
98,14328.4,0.71018,0.36676,0.85288,0.89156,0.86909,0.91347,0.72251,0.84114,0.44192,0.89254,0.00528318,0.00528318,0.00528318
99,14474.9,0.7085,0.36514,0.85113,0.89253,0.86552,0.9119,0.71955,0.84402,0.44326,0.89406,0.00520548,0.00520548,0.00520548
100,14621,0.70636,0.36504,0.8502,0.89053,0.86544,0.91054,0.72026,0.84294,0.44587,0.89433,0.00512775,0.00512775,0.00512775
101,14767.1,0.70336,0.36219,0.84993,0.88989,0.86534,0.91037,0.72,0.84394,0.44671,0.89368,0.00505,0.00505,0.00505
102,14913.4,0.70253,0.36073,0.84899,0.88732,0.8652,0.91036,0.71974,0.84489,0.44699,0.89409,0.00497225,0.00497225,0.00497225
103,15059.7,0.70224,0.36094,0.8496,0.88227,0.86813,0.90923,0.71698,0.84739,0.44978,0.89433,0.00489452,0.00489452,0.00489452
104,15205.8,0.70021,0.35998,0.84904,0.888,0.86758,0.91074,0.719,0.8449,0.44738,0.89367,0.00481682,0.00481682,0.00481682
105,15351.5,0.69789,0.35736,0.84937,0.88846,0.86598,0.91081,0.72011,0.8456,0.44774,0.89411,0.00473919,0.00473919,0.00473919
106,15497.1,0.69719,0.35687,0.84885,0.88718,0.86622,0.91205,0.71912,0.84811,0.44702,0.89523,0.00466163,0.00466163,0.00466163
107,15642.6,0.69481,0.3545,0.84739,0.88344,0.86663,0.91069,0.71821,0.8483,0.44718,0.8958,0.00458416,0.00458416,0.00458416
108,15788.1,0.69485,0.35535,0.84695,0.88314,0.86818,0.91083,0.7197,0.84809,0.44819,0.89589,0.00450682,0.00450682,0.00450682
109,15933,0.69214,0.35369,0.84732,0.88166,0.87158,0.91113,0.71984,0.84604,0.44591,0.89549,0.0044296,0.0044296,0.0044296
110,16078.6,0.69149,0.35379,0.84662,0.88698,0.86364,0.91031,0.72005,0.84514,0.44907,0.8948,0.00435254,0.00435254,0.00435254
111,16224.5,0.68882,0.35197,0.84746,0.88516,0.86748,0.91112,0.72156,0.84418,0.4479,0.8946,0.00427565,0.00427565,0.00427565
112,16369.8,0.68631,0.34993,0.84447,0.88768,0.86417,0.91063,0.71999,0.84539,0.45067,0.89489,0.00419895,0.00419895,0.00419895
113,16515.6,0.68696,0.34973,0.84579,0.88623,0.86676,0.91056,0.71941,0.84662,0.44946,0.89519,0.00412246,0.00412246,0.00412246
114,16661.3,0.68581,0.34953,0.84626,0.88813,0.86674,0.91047,0.72032,0.84619,0.44862,0.8953,0.0040462,0.0040462,0.0040462
115,16807,0.68335,0.34822,0.84493,0.8868,0.86694,0.90943,0.71903,0.84667,0.44913,0.89525,0.00397019,0.00397019,0.00397019
116,16952.7,0.68087,0.3447,0.84586,0.88694,0.86507,0.90944,0.71946,0.84621,0.45001,0.89485,0.00389445,0.00389445,0.00389445
117,17098,0.68122,0.3444,0.84417,0.8856,0.86291,0.90855,0.71734,0.85046,0.45263,0.89618,0.00381899,0.00381899,0.00381899
118,17243.5,0.67713,0.34302,0.84405,0.8823,0.8639,0.90809,0.71696,0.85006,0.45225,0.89619,0.00374383,0.00374383,0.00374383
119,17389.2,0.67788,0.34248,0.84236,0.88015,0.86202,0.90672,0.71444,0.85334,0.45517,0.89714,0.00366899,0.00366899,0.00366899
120,17534.7,0.67481,0.34059,0.84365,0.88594,0.85921,0.90682,0.71448,0.85433,0.45487,0.89717,0.0035945,0.0035945,0.0035945
121,17680.3,0.67469,0.34091,0.84155,0.88403,0.86343,0.90767,0.71614,0.85175,0.45289,0.89644,0.00352037,0.00352037,0.00352037
122,17825.7,0.67071,0.33692,0.84147,0.88697,0.86376,0.90865,0.71785,0.84942,0.45037,0.89561,0.00344661,0.00344661,0.00344661
123,17969.6,0.67175,0.33819,0.842,0.88617,0.86601,0.90871,0.7184,0.84792,0.45011,0.89481,0.00337325,0.00337325,0.00337325
124,18114.5,0.67023,0.33714,0.84122,0.88439,0.86829,0.90855,0.71842,0.84825,0.45093,0.89467,0.0033003,0.0033003,0.0033003
125,18259.2,0.66704,0.33476,0.84074,0.88293,0.86791,0.90826,0.71765,0.85017,0.45295,0.89573,0.00322778,0.00322778,0.00322778
126,18404,0.66503,0.33423,0.84013,0.88108,0.86828,0.90652,0.71555,0.85187,0.45457,0.89694,0.00315572,0.00315572,0.00315572
127,18549,0.66341,0.33255,0.83944,0.88196,0.86705,0.90588,0.71437,0.85372,0.45565,0.89821,0.00308412,0.00308412,0.00308412
128,18693.7,0.66357,0.33247,0.84057,0.88527,0.86305,0.90556,0.7143,0.85423,0.45723,0.89868,0.003013,0.003013,0.003013
129,18839,0.65949,0.33034,0.83966,0.88572,0.86366,0.90527,0.71409,0.85515,0.45867,0.89902,0.00294239,0.00294239,0.00294239
130,18984,0.6598,0.32897,0.83959,0.88508,0.8624,0.90431,0.71315,0.85612,0.45936,0.89908,0.0028723,0.0028723,0.0028723
131,19129.1,0.65776,0.32809,0.83878,0.88334,0.86105,0.90402,0.7128,0.85678,0.46029,0.89911,0.00280275,0.00280275,0.00280275
132,19274.2,0.6565,0.32748,0.83777,0.88446,0.85858,0.90389,0.71302,0.85589,0.45988,0.89844,0.00273375,0.00273375,0.00273375
133,19419.5,0.65575,0.32662,0.83773,0.88578,0.85951,0.90394,0.71405,0.85364,0.45885,0.89798,0.00266532,0.00266532,0.00266532
134,19564.6,0.65278,0.3258,0.8381,0.88677,0.86007,0.90446,0.71486,0.85207,0.45808,0.89794,0.00259748,0.00259748,0.00259748
135,19709.2,0.65109,0.3236,0.83664,0.88494,0.86077,0.90442,0.7139,0.85326,0.45876,0.89824,0.00253024,0.00253024,0.00253024
136,19854.5,0.65042,0.32359,0.8359,0.88458,0.86122,0.90416,0.71433,0.85341,0.45916,0.89834,0.00246363,0.00246363,0.00246363
137,19999.4,0.64802,0.32215,0.83698,0.88559,0.86154,0.90475,0.71496,0.8539,0.45828,0.89863,0.00239766,0.00239766,0.00239766
138,20144.5,0.64729,0.32105,0.83648,0.89072,0.85907,0.90511,0.71532,0.85421,0.45771,0.89888,0.00233234,0.00233234,0.00233234
139,20289.7,0.64328,0.31954,0.83398,0.89112,0.85782,0.90529,0.71501,0.85527,0.45826,0.89894,0.00226769,0.00226769,0.00226769
140,20434.8,0.64272,0.31866,0.83475,0.88867,0.85827,0.90514,0.71441,0.85656,0.45909,0.89943,0.00220372,0.00220372,0.00220372
141,20579.9,0.64015,0.31672,0.83433,0.8866,0.85958,0.90427,0.71315,0.85807,0.45949,0.90007,0.00214046,0.00214046,0.00214046
142,20724.8,0.63925,0.31626,0.83387,0.88635,0.85873,0.90382,0.71232,0.85963,0.46065,0.90087,0.00207792,0.00207792,0.00207792
143,20870.3,0.63922,0.31568,0.83385,0.88661,0.85726,0.90296,0.71117,0.86003,0.46261,0.90092,0.00201611,0.00201611,0.00201611
144,21015.4,0.63629,0.31377,0.83359,0.88745,0.85667,0.90218,0.71039,0.86136,0.46449,0.90141,0.00195505,0.00195505,0.00195505
145,21160.2,0.6334,0.31219,0.83227,0.88615,0.85612,0.90159,0.70971,0.86248,0.4656,0.90181,0.00189475,0.00189475,0.00189475
146,21305.3,0.6325,0.31106,0.83257,0.88488,0.85724,0.90139,0.70974,0.86259,0.46611,0.90199,0.00183523,0.00183523,0.00183523
147,21450.3,0.63055,0.31015,0.83272,0.88477,0.85699,0.90101,0.70903,0.86308,0.46673,0.90231,0.00177651,0.00177651,0.00177651
148,21594.9,0.62921,0.30954,0.83229,0.88382,0.85815,0.90178,0.70984,0.86295,0.46692,0.90239,0.00171859,0.00171859,0.00171859
149,21738.1,0.62922,0.3102,0.83064,0.88286,0.85816,0.9015,0.70953,0.86306,0.46794,0.90246,0.00166149,0.00166149,0.00166149
150,21881.5,0.62748,0.30816,0.83117,0.88078,0.85855,0.90112,0.70905,0.86376,0.46901,0.90275,0.00160523,0.00160523,0.00160523
151,22025.3,0.62414,0.30612,0.82989,0.87999,0.85805,0.90049,0.70861,0.86387,0.4697,0.90279,0.00154982,0.00154982,0.00154982
152,22169.4,0.62347,0.30518,0.82938,0.88076,0.85741,0.9001,0.70814,0.86402,0.47001,0.90276,0.00149527,0.00149527,0.00149527
153,22313.2,0.6214,0.3047,0.82978,0.87989,0.85738,0.89966,0.7075,0.86482,0.47105,0.9032,0.00144161,0.00144161,0.00144161
154,22456.9,0.61924,0.30342,0.8281,0.88029,0.85561,0.89902,0.7069,0.86507,0.47156,0.90342,0.00138883,0.00138883,0.00138883
155,22600.5,0.6176,0.30188,0.8284,0.88091,0.85441,0.89851,0.70625,0.86561,0.47225,0.90392,0.00133695,0.00133695,0.00133695
156,22743.8,0.61779,0.30197,0.82889,0.87995,0.85373,0.89822,0.70569,0.86656,0.47325,0.90446,0.00128599,0.00128599,0.00128599
157,22887.3,0.61483,0.30035,0.82862,0.88028,0.85419,0.89781,0.70524,0.86736,0.47408,0.90478,0.00123596,0.00123596,0.00123596
158,23030.9,0.61494,0.29964,0.82833,0.88059,0.85119,0.89733,0.70476,0.86787,0.47514,0.9049,0.00118687,0.00118687,0.00118687
159,23174.6,0.61096,0.29795,0.82683,0.88038,0.85112,0.8969,0.70423,0.86842,0.47616,0.90524,0.00113873,0.00113873,0.00113873
160,23318.2,0.61111,0.29784,0.82754,0.87919,0.85063,0.8962,0.70382,0.86903,0.47686,0.90551,0.00109156,0.00109156,0.00109156
161,23461.7,0.60868,0.29621,0.8269,0.87772,0.85068,0.89613,0.70373,0.86939,0.4773,0.90571,0.00104537,0.00104537,0.00104537
162,23605.3,0.60718,0.29583,0.82707,0.87654,0.85185,0.89586,0.7035,0.86993,0.47768,0.90613,0.00100016,0.00100016,0.00100016
163,23749,0.60654,0.29529,0.82545,0.87607,0.85237,0.89588,0.7037,0.87053,0.47801,0.90651,0.000955951,0.000955951,0.000955951
164,23892.7,0.60436,0.29468,0.82597,0.87568,0.8518,0.89571,0.70325,0.87111,0.47888,0.90685,0.000912754,0.000912754,0.000912754
165,24036.3,0.60475,0.29448,0.82611,0.87475,0.85277,0.89536,0.70308,0.87174,0.47935,0.90724,0.000870577,0.000870577,0.000870577
166,24180.1,0.60351,0.29336,0.82495,0.87407,0.85278,0.89513,0.70276,0.87225,0.48008,0.90754,0.000829431,0.000829431,0.000829431
167,24323.8,0.60091,0.29211,0.82549,0.87542,0.85181,0.89466,0.70214,0.873,0.48077,0.90795,0.000789327,0.000789327,0.000789327
168,24467.3,0.60103,0.29131,0.82582,0.87392,0.85239,0.89427,0.70166,0.87356,0.48119,0.90827,0.000750274,0.000750274,0.000750274
169,24611.2,0.59936,0.29147,0.8246,0.87406,0.85196,0.89402,0.70133,0.87393,0.48234,0.9086,0.000712282,0.000712282,0.000712282
170,24755,0.59863,0.29094,0.82449,0.87287,0.85257,0.89399,0.70118,0.8742,0.48279,0.90888,0.00067536,0.00067536,0.00067536
171,24898.6,0.59785,0.28963,0.82469,0.87439,0.85083,0.89396,0.70092,0.87476,0.48324,0.90915,0.000639518,0.000639518,0.000639518
172,25042.3,0.59575,0.28916,0.8247,0.87357,0.85062,0.89389,0.70088,0.87496,0.48374,0.90933,0.000604763,0.000604763,0.000604763
173,25185.8,0.59567,0.28783,0.82469,0.87402,0.85014,0.89365,0.70072,0.87536,0.48433,0.90956,0.000571106,0.000571106,0.000571106
