epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,4762.59,0.77292,0.42699,0.86752,0.88462,0.87057,0.91286,0.71268,0.84088,0.45539,0.88869,0.00865839,0.00865839,0.00865839
50,4859.59,0.77192,0.42625,0.8649,0.87742,0.86476,0.90808,0.70586,0.85151,0.45994,0.88745,0.00860473,0.00860473,0.00860473
51,4956.28,0.77162,0.42666,0.86354,0.89175,0.8682,0.91644,0.71552,0.84013,0.44957,0.88555,0.00855018,0.00855018,0.00855018
52,5053.23,0.76763,0.42209,0.86377,0.8704,0.86879,0.90882,0.70289,0.85406,0.46361,0.89003,0.00849477,0.00849477,0.00849477
53,5150.14,0.76748,0.42211,0.8632,0.88636,0.86937,0.91696,0.71321,0.84532,0.45255,0.88675,0.00843851,0.00843851,0.00843851
54,5246.92,0.76833,0.42335,0.86505,0.88874,0.87437,0.91686,0.71451,0.83963,0.44922,0.88678,0.00838141,0.00838141,0.00838141
55,5343.83,0.76687,0.41973,0.86232,0.8904,0.86495,0.91352,0.71063,0.84822,0.45279,0.8884,0.00832349,0.00832349,0.00832349
56,5440.87,0.76559,0.41902,0.86211,0.8903,0.86984,0.91544,0.71247,0.84151,0.44877,0.88827,0.00826477,0.00826477,0.00826477
57,5537.45,0.76365,0.41771,0.86258,0.88336,0.87102,0.91521,0.71222,0.84748,0.45023,0.88475,0.00820525,0.00820525,0.00820525
58,5633.98,0.76315,0.41691,0.86096,0.8884,0.86396,0.91519,0.71438,0.84317,0.45075,0.8857,0.00814495,0.00814495,0.00814495
59,5730.92,0.76338,0.41751,0.86159,0.88967,0.86558,0.91318,0.71268,0.84313,0.45301,0.88712,0.00808389,0.00808389,0.00808389
60,5828.17,0.76044,0.41559,0.86149,0.8925,0.86872,0.91518,0.71586,0.84161,0.44614,0.88683,0.00802208,0.00802208,0.00802208
61,5925.21,0.76006,0.41517,0.86129,0.88195,0.87148,0.91687,0.71506,0.83874,0.44878,0.88754,0.00795954,0.00795954,0.00795954
62,6021.94,0.75957,0.4136,0.86116,0.87728,0.87195,0.91131,0.71065,0.84623,0.45563,0.88698,0.00789628,0.00789628,0.00789628
63,6118.75,0.76009,0.41393,0.86008,0.87252,0.87453,0.91583,0.71502,0.84316,0.44676,0.88703,0.00783231,0.00783231,0.00783231
64,6215.83,0.7547,0.41046,0.85889,0.88533,0.86598,0.91276,0.71206,0.84818,0.45243,0.88736,0.00776766,0.00776766,0.00776766
65,6312.62,0.7552,0.40999,0.85916,0.88674,0.86479,0.91006,0.70725,0.84896,0.45233,0.88639,0.00770234,0.00770234,0.00770234
