epoch,train_loss,val_loss,mAP_0.5,mAP_0.75,mAP_0.5_0.95,learning_rate
1,17.52205142793776,0.0,0.0,0.0,0.0,3.3400000000000005e-05
2,12.26864891414401,0.0,0.0,0.0,0.0,6.670000000000001e-05
3,11.421107077900368,0.0,0.0,0.0,0.0,0.0001
4,10.370337528518483,0.0,0.0,0.0,0.0,9.99938933078422e-05
5,9.453542908535727,0.0,0.0,0.0,0.0,9.997557473810371e-05
6,8.756463654433624,0.0,0.0,0.0,0.0,9.994504881061753e-05
7,8.255021163179904,0.0,0.0,0.0,0.0,9.990232305719945e-05
8,7.93688392790058,0.0,0.0,0.0,0.0,9.984740801978984e-05
9,7.692608468140228,0.0,0.0,0.0,0.0,9.978031724785246e-05
10,7.572175208526321,1.192739436550746,0.5940318103308996,0.5064943061058236,0.43838454206210575,9.97010672950314e-05
11,7.79889147191108,0.0,0.0,0.0,0.0,9.960967771506666e-05
12,7.54086419298679,0.0,0.0,0.0,0.0,9.950617105696959e-05
13,7.473259433915343,0.0,0.0,0.0,0.0,9.939057285945931e-05
14,7.322932766962655,0.0,0.0,0.0,0.0,9.92629116446613e-05
15,7.224747816218605,0.0,0.0,0.0,0.0,9.912321891107009e-05
16,7.0899081350881845,0.0,0.0,0.0,0.0,9.89715291257774e-05
17,7.026246663890308,0.0,0.0,0.0,0.0,9.880787971596799e-05
18,6.927900862090195,0.0,0.0,0.0,0.0,9.863231105968498e-05
19,6.846346271188954,0.0,0.0,0.0,0.0,9.844486647586723e-05
20,6.7985827922821045,1.0550136972987463,0.7231664283085255,0.6151871537174534,0.5360042548024615,9.824559221366101e-05
21,6.738908974430229,0.0,0.0,0.0,0.0,9.803453744100869e-05
22,6.673668699928477,0.0,0.0,0.0,0.0,9.781175423251735e-05
23,6.634188214434853,0.0,0.0,0.0,0.0,9.757729755661011e-05
24,6.595223313645471,0.0,0.0,0.0,0.0,9.73312252619635e-05
25,6.526460658145856,0.0,0.0,0.0,0.0,9.707359806323416e-05
26,6.536950651603409,0.0,0.0,0.0,0.0,9.680447952607844e-05
27,6.49492174462427,0.0,0.0,0.0,0.0,9.652393605146843e-05
28,6.446540136880513,0.0,0.0,0.0,0.0,9.623203685930868e-05
29,6.4409561127047,0.0,0.0,0.0,0.0,9.592885397135704e-05
30,6.406271249433107,0.9867552854712047,0.7828917209058902,0.6716267064859673,0.5842595697369685,9.561446219345451e-05
31,6.390464754044255,0.0,0.0,0.0,0.0,9.528893909706794e-05
32,6.360702716851536,0.0,0.0,0.0,0.0,9.495236500015045e-05
33,6.349988514863992,0.0,0.0,0.0,0.0,9.460482294732418e-05
34,6.32399584673628,0.0,0.0,0.0,0.0,9.424639868939032e-05
35,6.308379453948781,0.0,0.0,0.0,0.0,9.387718066217123e-05
36,6.287093835540965,0.0,0.0,0.0,0.0,9.349725996469046e-05
37,6.294316193725489,0.0,0.0,0.0,0.0,9.31067303366952e-05
38,6.251107028768033,0.0,0.0,0.0,0.0,9.270568813552755e-05
39,6.258560763129705,0.0,0.0,0.0,0.0,9.229423231234973e-05
40,6.250400605081003,0.9530627982957023,0.8045345662156742,0.6951186897988851,0.6043860223780533,9.187246438772937e-05
41,6.185998708386965,0.0,0.0,0.0,0.0,9.144048842659079e-05
42,6.186888361278968,0.0,0.0,0.0,0.0,9.099841101253865e-05
43,6.167796666109109,0.0,0.0,0.0,0.0,9.054634122155989e-05
44,6.162664098075673,0.0,0.0,0.0,0.0,9.008439059511098e-05
45,6.187661462192294,0.0,0.0,0.0,0.0,8.961267311259666e-05
46,6.147564963449406,0.0,0.0,0.0,0.0,8.913130516324732e-05
47,6.129932960377464,0.0,0.0,0.0,0.0,8.864040551740156e-05
48,6.131886530526077,0.0,0.0,0.0,0.0,8.814009529720153e-05
49,6.14060918137997,0.0,0.0,0.0,0.0,8.763049794670775e-05
50,6.101428618913965,0.9475331235499609,0.8144132205771635,0.7073873270743976,0.6152546767936158,8.711173920144117e-05
51,6.093906289414514,0.0,0.0,0.0,0.0,8.658394705735987e-05
52,6.084154310105722,0.0,0.0,0.0,0.0,8.604725173927785e-05
53,6.080988850774644,0.0,0.0,0.0,0.0,8.55017856687341e-05
54,6.073762409294708,0.0,0.0,0.0,0.0,8.494768343131955e-05
55,6.068177165864389,0.0,0.0,0.0,0.0,8.438508174347009e-05
56,6.060206242754489,0.0,0.0,0.0,0.0,8.381411941873378e-05
57,6.045294769202607,0.0,0.0,0.0,0.0,8.323493733352076e-05
58,6.0610919496681115,0.0,0.0,0.0,0.0,8.264767839234409e-05
59,6.049318521837645,0.0,0.0,0.0,0.0,8.205248749256013e-05
60,6.066104312486287,0.9435434932746585,0.8201970249257791,0.715323168380202,0.6214120705762582,8.144951148861741e-05
61,6.020049016686935,0.0,0.0,0.0,0.0,8.083889915582234e-05
62,6.001822507834133,0.0,0.0,0.0,0.0,8.022080115363126e-05
63,5.984059244771547,0.0,0.0,0.0,0.0,7.959536998847742e-05
64,6.009291390829448,0.0,0.0,0.0,0.0,7.896275997614229e-05
65,6.005378874042366,0.0,0.0,0.0,0.0,7.832312720368047e-05
66,5.990863318684735,0.0,0.0,0.0,0.0,7.767662949090751e-05
67,5.998244013967393,0.0,0.0,0.0,0.0,7.702342635146032e-05
68,5.99678445465957,0.0,0.0,0.0,0.0,7.636367895343945e-05
69,5.986853011046784,0.0,0.0,0.0,0.0,7.569755007964337e-05
70,5.975546335872216,0.9406102744359819,0.824872357675332,0.7200487232361524,0.6253500089183315,7.502520408740417e-05
71,6.0140060789977445,0.0,0.0,0.0,0.0,7.434680686803489e-05
72,6.011672735214233,0.0,0.0,0.0,0.0,7.366252580589837e-05
73,5.989399986931041,0.0,0.0,0.0,0.0,7.297252973710755e-05
74,5.9929979541633704,0.0,0.0,0.0,0.0,7.227698890786778e-05
75,5.957370376285119,0.0,0.0,0.0,0.0,7.157607493247108e-05
76,5.962434650976447,0.0,0.0,0.0,0.0,7.086996075095288e-05
77,5.9646212134180185,0.0,0.0,0.0,0.0,7.015882058642162e-05
78,5.9570600654505474,0.0,0.0,0.0,0.0,6.944282990207194e-05
79,5.956834319271619,0.0,0.0,0.0,0.0,6.872216535789156e-05
80,5.941276227371602,0.9341817190722813,0.8286244136896123,0.7238826036618055,0.6290345912047902,6.799700476707322e-05
81,5.954610151580617,0.0,0.0,0.0,0.0,6.726752705214193e-05
82,5.958966968934747,0.0,0.0,0.0,0.0,6.653391220080839e-05
83,5.970221465146994,0.0,0.0,0.0,0.0,6.579634122155988e-05
84,5.96400996552238,0.0,0.0,0.0,0.0,6.505499609899904e-05
85,5.959469979322409,0.0,0.0,0.0,0.0,6.431005974894185e-05
86,5.955170871336249,0.0,0.0,0.0,0.0,6.356171597328594e-05
87,5.949962339823759,0.0,0.0,0.0,0.0,6.28101494146603e-05
88,5.929112256327762,0.0,0.0,0.0,0.0,6.205554551086731e-05
89,5.943042439750478,0.0,0.0,0.0,0.0,6.129809044912885e-05
90,5.956623896767821,0.9308517485383957,0.8288827081840022,0.7280265113450611,0.6307251068403763,6.0537971120147364e-05
91,5.96565417700176,0.0,0.0,0.0,0.0,5.977537507199337e-05
92,5.962642290924169,0.0,0.0,0.0,0.0,5.9010490463830756e-05
93,5.944199168229405,0.0,0.0,0.0,0.0,5.8243506019491416e-05
94,5.931818471679205,0.0,0.0,0.0,0.0,5.7474610980910334e-05
95,5.980824469011041,0.0,0.0,0.0,0.0,5.6703995061433054e-05
96,5.927612832829922,0.0,0.0,0.0,0.0,5.593184839900673e-05
97,5.91767023635816,0.0,0.0,0.0,0.0,5.515836150926645e-05
98,5.922255427022524,0.0,0.0,0.0,0.0,5.4383725238528314e-05
99,5.918941182426259,0.0,0.0,0.0,0.0,5.3608130716701005e-05
100,5.901029659222953,0.930548737446467,0.8290731757677632,0.7270951422149821,0.6298615230290481,5.28317693101273e-05
101,5.9408408675012705,0.0,0.0,0.0,0.0,5.205483257436734e-05
102,5.925253281110449,0.0,0.0,0.0,0.0,5.1277512206935114e-05
103,5.899678485302985,0.0,0.0,0.0,0.0,5.049999999999999e-05
104,5.890337476247473,0.0,0.0,0.0,0.0,4.9722487793064875e-05
105,5.890484797803661,0.9257020874628945,0.8288788735124295,0.7275732429324511,0.6303198031780024,4.8945167425632636e-05
106,5.8874323534060125,0.0,0.0,0.0,0.0,4.816823068987268e-05
107,5.876143069206914,0.0,0.0,0.0,0.0,4.7391869283298976e-05
108,5.885378187215781,0.0,0.0,0.0,0.0,4.6616274761471674e-05
109,5.882101825520962,0.0,0.0,0.0,0.0,4.5841638490733534e-05
110,5.876562335823156,0.9174496583522312,0.8302087387025296,0.7291637100570542,0.6315778926158245,4.506815160099326e-05
111,5.872515055197704,0.0,0.0,0.0,0.0,4.429600493856694e-05
112,5.862037184872205,0.0,0.0,0.0,0.0,4.352538901908967e-05
113,5.8408823616897,0.0,0.0,0.0,0.0,4.275649398050857e-05
114,5.842376455476012,0.0,0.0,0.0,0.0,4.198950953616922e-05
115,5.856513744668115,0.9149060258789669,0.8303561791788854,0.728696909892995,0.6315504729260427,4.122462492800663e-05
116,5.842716942859601,0.0,0.0,0.0,0.0,4.046202887985264e-05
117,5.842879517168939,0.0,0.0,0.0,0.0,3.970190955087116e-05
118,5.8441174422638325,0.0,0.0,0.0,0.0,3.894445448913268e-05
119,5.824114743667312,0.0,0.0,0.0,0.0,3.818985058533969e-05
120,5.832547035398362,0.9117466272815825,0.8305237433565519,0.7288171597144563,0.6319295324827254,3.7438284026714043e-05
121,5.8291168212890625,0.0,0.0,0.0,0.0,3.668994025105816e-05
122,5.832875395122962,0.0,0.0,0.0,0.0,3.5945003901000964e-05
123,5.827250934854338,0.0,0.0,0.0,0.0,3.5203658778440126e-05
124,5.84844006616858,0.0,0.0,0.0,0.0,3.446608779919161e-05
125,5.816086088554768,0.9117371113527388,0.8313108272531834,0.7289635562884572,0.631826572696401,3.3732472947858084e-05
126,5.804706789270232,0.0,0.0,0.0,0.0,3.3002995232926785e-05
127,5.7992766386345975,0.0,0.0,0.0,0.0,3.2277834642108455e-05
128,5.804036836080913,0.0,0.0,0.0,0.0,3.155717009792807e-05
129,5.803845373890068,0.0,0.0,0.0,0.0,3.084117941357835e-05
130,5.776072093203098,0.9105486822506738,0.832541962675207,0.7311120097288438,0.6330009838642702,3.0130039249047115e-05
131,5.7872402230395545,0.0,0.0,0.0,0.0,2.9423925067528905e-05
132,5.776584997961793,0.0,0.0,0.0,0.0,2.87230110921322e-05
133,5.773336080056202,0.0,0.0,0.0,0.0,2.8027470262892437e-05
134,5.790547610838202,0.0,0.0,0.0,0.0,2.7337474194101628e-05
135,5.772219706185257,0.9073738810561952,0.8335031160426762,0.7313318359994131,0.6334544271070038,2.6653193131965085e-05
136,5.767978124980685,0.0,0.0,0.0,0.0,2.5974795912595822e-05
137,5.76637599136256,0.0,0.0,0.0,0.0,2.530244992035662e-05
138,5.773082334784013,0.0,0.0,0.0,0.0,2.4636321046560534e-05
139,5.84730887262127,0.0,0.0,0.0,0.0,2.3976573648539653e-05
140,5.763497942610632,0.9065113242656465,0.833330222775503,0.7315350468685633,0.63328516596388,2.332337050909247e-05
141,5.768076271950444,0.0,0.0,0.0,0.0,2.267687279631953e-05
142,5.769078265262555,0.0,0.0,0.0,0.0,2.203724002385771e-05
143,5.772081055218661,0.0,0.0,0.0,0.0,2.1404630011522583e-05
144,5.743483541887017,0.0,0.0,0.0,0.0,2.077919884636874e-05
145,5.790065916278694,0.9049681008808197,0.8326728747714053,0.7326831426303926,0.6332181089261909,2.0161100844177653e-05
146,5.755492918099029,0.0,0.0,0.0,0.0,1.9550488511382585e-05
147,5.730427796327615,0.0,0.0,0.0,0.0,1.8947512507439848e-05
148,5.739330978333196,0.0,0.0,0.0,0.0,1.8352321607655905e-05
149,5.738750872732718,0.0,0.0,0.0,0.0,1.776506266647923e-05
150,5.741717939135395,0.9039831984610784,0.8331763672624194,0.7305475099400263,0.6324156928655315,1.7185880581266205e-05
151,5.74667113943945,0.0,0.0,0.0,0.0,1.66149182565299e-05
152,5.732538162907468,0.0,0.0,0.0,0.0,1.6052316568680434e-05
153,5.7378733203380925,0.0,0.0,0.0,0.0,1.5498214331265893e-05
154,5.7404715275462666,0.0,0.0,0.0,0.0,1.4952748260722152e-05
155,5.740872211094144,0.9020427999988435,0.8334987960861356,0.7307263286921838,0.6324469410422816,1.4416052942640132e-05
156,5.741584915149061,0.0,0.0,0.0,0.0,1.388826079855881e-05
157,5.7468558459342285,0.0,0.0,0.0,0.0,1.3369502053292245e-05
158,5.73031059247029,0.0,0.0,0.0,0.0,1.2859904702798464e-05
159,5.732128183298473,0.0,0.0,0.0,0.0,1.2359594482598432e-05
160,5.7247916822192035,0.8997805019219717,0.8341696089178781,0.7312603692958158,0.6326622419635601,1.1868694836752682e-05
161,5.72954178158241,0.8995849471243601,0.8346341523605769,0.7310548762842135,0.6329831022407102,1.138732688740332e-05
162,5.73896026762226,0.8994113793448796,0.8344786828079432,0.7315224083407413,0.6329794108061177,1.0915609404889012e-05
163,5.7139918909797185,0.8993101389635176,0.8345703024704986,0.7321067276749551,0.633161211086032,1.0453658778440102e-05
