epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1197.78,0.75123,0.44557,0.84024,0.84395,0.77765,0.83485,0.58745,0.90631,0.50997,0.84391,0.00900844,0.00900844,0.00900844
43,1225.92,0.74259,0.43984,0.83799,0.84126,0.77497,0.83062,0.58756,0.89985,0.50891,0.84276,0.00896127,0.00896127,0.00896127
44,1253.84,0.74277,0.44177,0.83963,0.84699,0.77628,0.83803,0.60224,0.87154,0.50994,0.8392,0.00891313,0.00891313,0.00891313
45,1282,0.74115,0.43937,0.83838,0.84729,0.77269,0.83661,0.59858,0.8862,0.50854,0.84148,0.00886404,0.00886404,0.00886404
46,1309.87,0.73716,0.43172,0.8371,0.84022,0.7712,0.83073,0.58508,0.9062,0.51212,0.84153,0.00881401,0.00881401,0.00881401
47,1337.77,0.73528,0.43457,0.83657,0.82315,0.76934,0.81689,0.57241,0.92488,0.53721,0.84452,0.00876305,0.00876305,0.00876305
48,1365.56,0.73497,0.43465,0.83774,0.84041,0.76884,0.82813,0.58635,0.91769,0.51813,0.84303,0.00871117,0.00871117,0.00871117
49,1393.53,0.73648,0.43704,0.83654,0.85218,0.79125,0.84439,0.60619,0.86419,0.48483,0.83627,0.00865839,0.00865839,0.00865839
50,1421.62,0.73649,0.4327,0.83642,0.84407,0.77949,0.8328,0.59026,0.91972,0.519,0.84332,0.00860473,0.00860473,0.00860473
51,1449.66,0.73008,0.42895,0.83571,0.84591,0.78152,0.83997,0.59838,0.88813,0.51044,0.83925,0.00855018,0.00855018,0.00855018
52,1477.54,0.72983,0.42691,0.83424,0.84091,0.77493,0.83739,0.5975,0.89705,0.50734,0.84057,0.00849477,0.00849477,0.00849477
53,1505.48,0.72829,0.42773,0.83494,0.85714,0.7801,0.84424,0.59689,0.89935,0.50064,0.84158,0.00843851,0.00843851,0.00843851
54,1533.37,0.72638,0.42405,0.83521,0.85168,0.77517,0.83343,0.59631,0.87166,0.50076,0.83709,0.00838141,0.00838141,0.00838141
55,1561.27,0.72227,0.42301,0.83532,0.84979,0.78222,0.83725,0.59392,0.90883,0.51573,0.84081,0.00832349,0.00832349,0.00832349
56,1589.22,0.73126,0.42913,0.83693,0.85128,0.77755,0.83558,0.59132,0.90312,0.51368,0.84295,0.00826477,0.00826477,0.00826477
57,1617.23,0.72316,0.42201,0.83341,0.85373,0.7768,0.83682,0.59767,0.89916,0.49768,0.83999,0.00820525,0.00820525,0.00820525
58,1645.58,0.72238,0.42168,0.83389,0.84799,0.78211,0.8379,0.59498,0.90248,0.50864,0.84022,0.00814495,0.00814495,0.00814495
59,1673.62,0.72375,0.41746,0.83298,0.84657,0.78596,0.83873,0.59546,0.89843,0.50484,0.83997,0.00808389,0.00808389,0.00808389
60,1701.55,0.71684,0.41669,0.83345,0.8558,0.78599,0.84324,0.60436,0.88787,0.5039,0.83845,0.00802208,0.00802208,0.00802208
61,1729.44,0.7224,0.42239,0.83302,0.85279,0.79151,0.84585,0.60693,0.87065,0.4876,0.83606,0.00795954,0.00795954,0.00795954
62,1757.57,0.71572,0.41536,0.83429,0.8503,0.78167,0.83992,0.59854,0.89024,0.49824,0.84089,0.00789628,0.00789628,0.00789628
63,1785.42,0.71433,0.41631,0.83311,0.85464,0.78346,0.8392,0.60423,0.87366,0.49753,0.83748,0.00783231,0.00783231,0.00783231
64,1813.31,0.71636,0.41875,0.83302,0.84479,0.78712,0.84122,0.59787,0.88902,0.49565,0.84011,0.00776766,0.00776766,0.00776766
65,1841.2,0.71365,0.4154,0.83213,0.85342,0.78509,0.84407,0.6045,0.88621,0.4955,0.83829,0.00770234,0.00770234,0.00770234
66,1868.95,0.70701,0.40848,0.83265,0.84352,0.78284,0.84253,0.60402,0.88926,0.5077,0.83835,0.00763637,0.00763637,0.00763637
67,1896.83,0.70707,0.41084,0.83158,0.86698,0.78086,0.84975,0.61158,0.87081,0.48492,0.83563,0.00756976,0.00756976,0.00756976
68,1924.9,0.71097,0.41452,0.83116,0.8489,0.78956,0.84999,0.6139,0.86309,0.48821,0.83456,0.00750252,0.00750252,0.00750252
69,1952.95,0.70836,0.41174,0.82974,0.8551,0.79173,0.84815,0.61019,0.87974,0.49138,0.83638,0.00743468,0.00743468,0.00743468
70,1980.73,0.70824,0.40893,0.8313,0.84817,0.78315,0.84161,0.60453,0.87866,0.50232,0.83739,0.00736625,0.00736625,0.00736625
71,2008.52,0.70056,0.40357,0.82842,0.84993,0.78318,0.83828,0.60547,0.87535,0.49573,0.83612,0.00729725,0.00729725,0.00729725
72,2036.39,0.70023,0.4036,0.82974,0.84932,0.78358,0.84366,0.60874,0.87625,0.50195,0.83726,0.0072277,0.0072277,0.0072277
73,2064.15,0.69965,0.40621,0.83051,0.85778,0.78244,0.84609,0.60724,0.88369,0.49274,0.83675,0.00715761,0.00715761,0.00715761
74,2091.93,0.6954,0.40105,0.82806,0.85335,0.79036,0.8463,0.61351,0.85601,0.48322,0.83362,0.007087,0.007087,0.007087
75,2119.68,0.69999,0.40424,0.83034,0.85439,0.78432,0.84406,0.60883,0.89282,0.49729,0.83786,0.00701588,0.00701588,0.00701588
76,2147.63,0.69788,0.40209,0.83012,0.84683,0.78042,0.83311,0.59422,0.90324,0.50176,0.83893,0.00694428,0.00694428,0.00694428
77,2175.39,0.69984,0.40337,0.82883,0.84993,0.79827,0.85101,0.61501,0.8749,0.48526,0.83608,0.00687222,0.00687222,0.00687222
78,2203.35,0.69826,0.4012,0.83005,0.85535,0.78956,0.84823,0.60914,0.87318,0.48486,0.83463,0.0067997,0.0067997,0.0067997
79,2231.16,0.69401,0.39845,0.82747,0.85722,0.78441,0.8419,0.59833,0.90429,0.4946,0.83997,0.00672675,0.00672675,0.00672675
80,2258.95,0.69246,0.39747,0.82621,0.86258,0.78501,0.84349,0.604,0.88461,0.49206,0.83769,0.00665339,0.00665339,0.00665339
81,2286.71,0.69502,0.39917,0.82752,0.86167,0.7862,0.84728,0.61123,0.86899,0.48367,0.83546,0.00657963,0.00657963,0.00657963
82,2314.57,0.69122,0.39421,0.82864,0.85882,0.78307,0.84516,0.60548,0.8877,0.48953,0.83735,0.0065055,0.0065055,0.0065055
83,2342.31,0.6898,0.39455,0.82712,0.85514,0.79091,0.84927,0.60916,0.88634,0.48216,0.83684,0.00643101,0.00643101,0.00643101
84,2370.14,0.68541,0.39362,0.82698,0.85505,0.79574,0.84915,0.6076,0.89616,0.48831,0.83762,0.00635617,0.00635617,0.00635617
85,2397.94,0.6871,0.39424,0.82617,0.86377,0.78483,0.84879,0.60703,0.89486,0.48696,0.83793,0.00628101,0.00628101,0.00628101
86,2425.68,0.68613,0.3937,0.82693,0.8614,0.79017,0.84696,0.60813,0.88925,0.48727,0.83793,0.00620555,0.00620555,0.00620555
87,2453.52,0.68536,0.39274,0.82583,0.85249,0.78985,0.84631,0.61036,0.87961,0.48334,0.83548,0.00612981,0.00612981,0.00612981
88,2481.37,0.68724,0.3918,0.82625,0.85881,0.78696,0.84757,0.60781,0.88751,0.48413,0.83673,0.0060538,0.0060538,0.0060538
