epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,1235.61,0.83266,0.49026,0.86929,0.8591,0.82478,0.8821,0.66326,0.8985,0.52337,0.89201,0.00970736,0.00970736,0.00970736
24,1287.86,0.83294,0.48916,0.87065,0.85772,0.82604,0.88075,0.65858,0.91137,0.53135,0.89414,0.00968045,0.00968045,0.00968045
25,1340.22,0.83027,0.48684,0.86932,0.87485,0.83245,0.8948,0.67822,0.89617,0.51414,0.88768,0.00965239,0.00965239,0.00965239
26,1392.64,0.8293,0.48567,0.86901,0.86935,0.82206,0.88811,0.6653,0.9103,0.51264,0.89237,0.0096232,0.0096232,0.0096232
27,1444.36,0.82819,0.48345,0.86863,0.86817,0.83029,0.88787,0.66585,0.90435,0.51781,0.8925,0.00959289,0.00959289,0.00959289
28,1496.1,0.82572,0.48127,0.86773,0.84542,0.83575,0.88762,0.66995,0.89309,0.51939,0.88772,0.00956145,0.00956145,0.00956145
29,1548.03,0.82348,0.4792,0.86707,0.85864,0.81249,0.87623,0.65433,0.90476,0.52332,0.89055,0.00952889,0.00952889,0.00952889
30,1599.77,0.82256,0.47842,0.86643,0.85102,0.81662,0.87733,0.65824,0.91376,0.52665,0.89357,0.00949524,0.00949524,0.00949524
31,1652,0.82107,0.47528,0.86588,0.82408,0.84223,0.88247,0.6672,0.90154,0.5218,0.89126,0.00946048,0.00946048,0.00946048
32,1704.39,0.81916,0.47459,0.86489,0.85481,0.83253,0.88749,0.67569,0.89182,0.51146,0.8867,0.00942464,0.00942464,0.00942464
33,1756.8,0.817,0.47193,0.8655,0.83258,0.82871,0.88116,0.66351,0.90213,0.51851,0.89204,0.00938772,0.00938772,0.00938772
34,1809.22,0.81555,0.4728,0.8643,0.84832,0.8303,0.88343,0.66285,0.90919,0.51883,0.89398,0.00934973,0.00934973,0.00934973
35,1861.51,0.81666,0.47134,0.86577,0.74324,0.8042,0.86493,0.64704,0.92119,0.5476,0.89502,0.00931067,0.00931067,0.00931067
36,1913.69,0.8133,0.46935,0.86415,0.86074,0.80956,0.87895,0.65608,0.92478,0.52583,0.89413,0.00927057,0.00927057,0.00927057
37,1966.13,0.81063,0.46901,0.86425,0.87055,0.82707,0.89086,0.67288,0.90056,0.50866,0.89284,0.00922942,0.00922942,0.00922942
38,2018.58,0.8089,0.46628,0.86149,0.8638,0.82318,0.88829,0.67086,0.89123,0.51362,0.8864,0.00918725,0.00918725,0.00918725
39,2070.71,0.81135,0.46558,0.8639,0.87411,0.83297,0.89586,0.68123,0.87995,0.49804,0.88527,0.00914405,0.00914405,0.00914405
40,2123.16,0.80799,0.46459,0.8635,0.8724,0.80651,0.88718,0.66735,0.91108,0.52077,0.8921,0.00909984,0.00909984,0.00909984
41,2175.53,0.80761,0.46382,0.86147,0.87352,0.82463,0.89426,0.67803,0.89404,0.4986,0.88676,0.00905463,0.00905463,0.00905463
42,2227.98,0.80513,0.46201,0.86238,0.85759,0.83532,0.88945,0.67305,0.89086,0.50449,0.8861,0.00900844,0.00900844,0.00900844
43,2280.6,0.80506,0.4596,0.86124,0.86279,0.81923,0.88452,0.6673,0.89819,0.50819,0.88931,0.00896127,0.00896127,0.00896127
44,2332.92,0.80294,0.45872,0.86098,0.87147,0.82242,0.88486,0.6733,0.89357,0.51134,0.88698,0.00891313,0.00891313,0.00891313
45,2385.33,0.80311,0.45727,0.86088,0.8119,0.82566,0.87131,0.65654,0.90593,0.51856,0.8906,0.00886404,0.00886404,0.00886404
46,2437.84,0.80091,0.45848,0.85962,0.86073,0.82338,0.88609,0.67523,0.88836,0.51647,0.88389,0.00881401,0.00881401,0.00881401
47,2490.73,0.79818,0.45602,0.8598,0.87241,0.81004,0.8822,0.66421,0.91296,0.52665,0.89202,0.00876305,0.00876305,0.00876305
48,2543.41,0.80015,0.45602,0.86094,0.86438,0.81863,0.88173,0.66177,0.90707,0.51386,0.88983,0.00871117,0.00871117,0.00871117
49,2595.68,0.79846,0.45407,0.86035,0.85764,0.82678,0.88198,0.66913,0.89508,0.51702,0.88807,0.00865839,0.00865839,0.00865839
50,2647.6,0.79792,0.45355,0.86065,0.86924,0.824,0.88838,0.67477,0.89378,0.5032,0.88824,0.00860473,0.00860473,0.00860473
51,2699.45,0.79591,0.45244,0.85863,0.86807,0.82387,0.8878,0.67192,0.89205,0.50869,0.88786,0.00855018,0.00855018,0.00855018
52,2751.29,0.7957,0.45239,0.85927,0.79895,0.84256,0.87998,0.66654,0.89411,0.51492,0.88861,0.00849477,0.00849477,0.00849477
53,2803.17,0.7944,0.45167,0.85863,0.85321,0.83266,0.88805,0.6733,0.89636,0.50493,0.88829,0.00843851,0.00843851,0.00843851
54,2854.96,0.79359,0.44998,0.85925,0.81684,0.84014,0.88022,0.66174,0.911,0.52497,0.89296,0.00838141,0.00838141,0.00838141
55,2906.71,0.79251,0.4485,0.85784,0.86864,0.81308,0.88512,0.67039,0.90505,0.50663,0.89165,0.00832349,0.00832349,0.00832349
56,2958.68,0.79228,0.44955,0.85858,0.8619,0.82891,0.88845,0.6728,0.89692,0.50727,0.88906,0.00826477,0.00826477,0.00826477
57,3010.49,0.7902,0.44755,0.85719,0.84824,0.81729,0.87608,0.65984,0.9091,0.51928,0.89177,0.00820525,0.00820525,0.00820525
58,3062.23,0.79016,0.4473,0.85735,0.87573,0.81567,0.88792,0.67179,0.89667,0.50579,0.88915,0.00814495,0.00814495,0.00814495
59,3113.98,0.78996,0.44512,0.85685,0.81274,0.84745,0.87507,0.66128,0.90185,0.51823,0.88979,0.00808389,0.00808389,0.00808389
