epoch,train_loss,val_loss,mAP_0.5,mAP_0.75,mAP_0.5_0.95,learning_rate,router_loss,expert_0_usage,expert_1_usage
16,9.716580596151232,1.3868383429944515,0.0,0.0,0.0,9.926291164466132e-05,1.0000563958023168,0.4999360241572782,0.5000639758427218
17,9.55411144449741,1.3626041635870934,0.0,0.0,0.0,9.91232189110701e-05,1.0000666395018372,0.4997659946266616,0.5002340053733384
18,9.559832971307296,1.337400309741497,0.0,0.0,0.0,9.897152912577741e-05,1.0001024551029447,0.49957446445899467,0.5004255355410053
19,9.336225557930861,1.3340586312115192,0.0,0.0,0.0,9.8807879715968e-05,1.0000590259515787,0.49989507200617,0.50010492799383
20,9.508102561854109,1.413417175412178,0.0,0.0,0.0,9.8632311059685e-05,1.0000456511219846,0.4996174573612704,0.5003825426387296
21,9.587889405745495,1.4520238116383553,0.0,0.0,0.0,9.844486647586725e-05,1.0000531409360185,0.5002385480957638,0.4997614519042361
22,9.57436466217041,1.4077666476368904,0.0,0.0,0.0,9.824559221366102e-05,1.000062160099609,0.5004367778668003,0.4995632221331997
23,9.272578251512744,1.3451447673141956,0.0,0.0,0.0,9.80345374410087e-05,1.0000902142705796,0.49948378735553234,0.5005162126444677
24,8.78989100154442,1.284480281174183,0.0,0.0,0.0,9.781175423251736e-05,1.0000662245327914,0.5011904380084886,0.4988095619915114
25,8.465254361116433,1.2377661541104317,0.0,0.0,0.0,9.757729755661012e-05,1.0000790983815737,0.5001357250812484,0.4998642749187516
26,8.282695257211033,1.2135691046714783,0.0,0.0,0.0,9.733122526196351e-05,1.0001110600519785,0.49864078542382784,0.5013592145761722
27,8.167308873768095,1.20242103561759,0.0,0.0,0.0,9.707359806323417e-05,1.0000481032118012,0.5007285701531751,0.4992714298468249
28,8.018931250028972,1.1636760905385017,0.0,0.0,0.0,9.680447952607845e-05,1.0000458231455163,0.5001709966311271,0.499829003368873
29,7.878247387801545,1.144492018967867,0.0,0.0,0.0,9.652393605146844e-05,1.0000779138335698,0.49999601099051894,0.5000039890094811
30,7.813001355038414,1.1343889385461807,0.0,0.0,0.0,9.623203685930869e-05,1.0000346091729175,0.49988785242970496,0.5001121475702951
31,7.705045494852187,1.1113967448472977,0.5378037418679372,0.4170640785832525,0.3673194475377516,9.592885397135706e-05,1.0000582548636425,0.4997109267560668,0.5002890732439332
32,7.6227785001827195,1.102816067636013,0.5496262141162426,0.42825058112712144,0.37713970997643237,9.561446219345453e-05,1.0001291610017609,0.5004173835874878,0.4995826164125122
33,7.55840938302535,1.0910940244793892,0.5611601221432088,0.43782933066936025,0.3853222697566296,9.528893909706796e-05,1.0000979372217684,0.5005352461170619,0.49946475388293815
34,7.513113872914374,1.0837736688554287,0.5733120741963614,0.449306635828154,0.3956812360417017,9.495236500015046e-05,1.0001313874993143,0.5008286937126756,0.4991713062873245
35,7.430754981463468,1.0642555318772793,0.5932002803115828,0.46632723949793714,0.40914276115620424,9.46048229473242e-05,1.0002433438844318,0.4991109430333358,0.5008890569666642
36,7.393165087398095,1.0682105831801891,0.6001801806266418,0.4716983312599085,0.41470145211895393,9.424639868939033e-05,1.000087935713273,0.5003339081760485,0.4996660918239515
37,7.330260765703419,1.0571525804698467,0.6098217261580133,0.4804876304582955,0.4219051085757643,9.387718066217124e-05,1.0000584102884125,0.49960595745406927,0.5003940425459308
38,7.261480506462387,1.04647696018219,0.619247632830983,0.4872065289022232,0.4284681692208875,9.349725996469047e-05,1.0000658842581738,0.4989921539383278,0.5010078460616723
39,7.2021046831638,1.039083642885089,0.6277776275227396,0.49504286261899827,0.4354443907258044,9.310673033669521e-05,1.0000330164462705,0.49984247258437564,0.5001575274156244
40,7.163262222386614,1.0298991203308105,0.632802979696101,0.5015016583810952,0.4409090653564747,9.270568813552756e-05,1.0000508450254608,0.4999055569744179,0.500094443025582
41,7.129940111425858,1.0301674790680408,0.6386999264049129,0.5069243811999622,0.4467152613517005,9.229423231234974e-05,1.0000530851038196,0.4999502223755479,0.500049777624452
42,7.060289751125287,1.0183108020573854,0.6527366153724761,0.519530304953008,0.45698845603169863,9.187246438772938e-05,1.0001161098480225,0.5007528002250409,0.49924719977495907
43,7.019143448600286,1.0107014141976833,0.6619024393788567,0.5258759418707183,0.4639819602495785,9.14404884265908e-05,1.0000564584249183,0.49985889128410527,0.5001411087158948
44,6.964515686035156,1.0053542461246252,0.669802549939817,0.5354067460038282,0.47185465625296796,9.099841101253866e-05,1.0000360404388815,0.500258717504922,0.499741282495078
45,6.951015363765668,1.0004788637161255,0.6766480454193081,0.540913318469104,0.4763589962611592,9.05463412215599e-05,1.0000662418860424,0.49991682102764423,0.5000831789723558
46,6.880129681357855,0.9944926127791405,0.6846555825838864,0.5501518705614905,0.4842985021481326,9.0084390595111e-05,1.0000590206701545,0.5003520695077424,0.49964793049225764
47,6.838082772267016,0.9895343966782093,0.6947297888711955,0.5567133178429345,0.4906736579332615,8.961267311259668e-05,1.000047488303124,0.5001887721514814,0.4998112278485186
48,6.8128737679010705,0.9845357146114111,0.7022750270064518,0.5652195967354887,0.4979696529510305,8.913130516324733e-05,1.0001406820514533,0.49957955790767916,0.5004204420923208
49,6.794327838511407,0.976853659376502,0.7108120506436114,0.5723970428848758,0.5041500795915334,8.864040551740158e-05,1.0000816455370263,0.4995814336656286,0.5004185663343713
50,6.758106551592863,0.9747954457998276,0.7163391557604567,0.5768403113646597,0.5078839706519588,8.814009529720155e-05,1.0000796001168746,0.500697252156376,0.49930274784362405
51,6.739987451818925,0.972110329195857,0.721051881794576,0.5818891426386805,0.5122359988913402,8.763049794670777e-05,1.0001017104221295,0.49886690728192373,0.5011330927180763
52,6.661192773263665,0.9609178472310305,0.726340394381653,0.5858256068980956,0.5164937637291996,8.711173920144119e-05,1.0000590666939941,0.500018920739689,0.499981079260311
53,6.683478554592857,0.9624555762857199,0.7287046932041747,0.5885260329668307,0.518637964059234,8.658394705735988e-05,1.000062895726554,0.49983730793520526,0.5001626920647947
54,6.612511912478676,0.9549487065523863,0.7349453494793935,0.5944880722503929,0.5237265964076631,8.604725173927786e-05,1.0000535045998007,0.5007559455101047,0.49924405448989534
55,6.66483087177518,0.9545997008681297,0.7362431218463107,0.5962500533076225,0.525444511049473,8.550178566873411e-05,1.000043912778927,0.4997194639735208,0.5002805360264792
56,6.575618212736106,0.9502568207681179,0.737844288506201,0.6002126521175621,0.5274519619653535,8.494768343131956e-05,1.0000409242473072,0.4998805823115009,0.5001194176884991
57,6.550368484062485,0.9470514636486769,0.7423320268593381,0.6023163321992818,0.5309308777064531,8.43850817434701e-05,1.0000686102275607,0.5000834638794012,0.4999165361205989
58,6.502376230457161,0.9453293923288584,0.7456364409105926,0.6067331035080494,0.5339024846820267,8.38141194187338e-05,1.0000469827953773,0.5004534384413254,0.4995465615586746
59,6.5299036955531635,0.9514040853828192,0.7494889734539925,0.6075814565047961,0.5359519296144112,8.323493733352077e-05,1.0001124996173232,0.5004106101010618,0.4995893898989382
60,6.478242886217335,0.9432634990662336,0.7517001977219115,0.6111969460120816,0.5387028316447467,8.26476783923441e-05,1.0000529228886472,0.4999797950151112,0.5000202049848887
61,6.459025527857527,0.9377932120114565,0.7542479543233086,0.6130761241779973,0.5404555695682394,8.205248749256015e-05,1.0000403810151015,0.49961748790974314,0.5003825120902569
62,6.423111963875686,0.9318489897996187,0.7590616728403833,0.6189524538173905,0.545284187123284,8.144951148861742e-05,1.0000473894650423,0.49972120342316484,0.5002787965768352
63,6.401938245266298,0.9317654203623533,0.7610906748769081,0.6210836119714878,0.5467751158110316,8.083889915582235e-05,1.000060165230232,0.5003489382573879,0.49965106174261203
64,6.389305953738056,0.9278742615133524,0.762787273401507,0.6227981439334311,0.5480808954956019,8.022080115363127e-05,1.0000748242004007,0.499412595363263,0.500587404636737
65,6.368205855164347,0.9230292402207851,0.7660166945860382,0.6255863600266137,0.5509749726649816,7.959536998847744e-05,1.0000502270988272,0.5004788028912965,0.49952119710870346
66,6.343841480303414,0.9236515890806913,0.7694141920726514,0.6294543685921961,0.5540238068253919,7.89627599761423e-05,1.0000676837148545,0.49962490802648835,0.5003750919735116
67,6.3197738671604595,0.9230614881962538,0.7706880633063746,0.6296405361839872,0.5541128809642915,7.832312720368048e-05,1.0000677380380751,0.49956752107235586,0.5004324789276441
68,6.286045177073419,0.9201307184994221,0.7746621258181702,0.6340187204774861,0.558281888423162,7.767662949090753e-05,1.0000501554223555,0.5004231835332869,0.4995768164667131
69,6.271793528448177,0.9179444164037704,0.776195124208168,0.6366306136772445,0.5606505990273258,7.702342635146033e-05,1.0000744122493117,0.49986628327407007,0.5001337167259299
70,6.247464813763583,0.9134737439453602,0.7786405019123622,0.6378124995356516,0.5620534995835224,7.636367895343946e-05,1.000056587442567,0.5003446933186945,0.4996553066813055
71,6.235363863691499,0.9142285399138927,0.7814781632038279,0.6407496187722276,0.564511009037125,7.569755007964338e-05,1.0000979025152665,0.49996859022272194,0.5000314097772781
72,6.207711781127544,0.909885361790657,0.783454555472533,0.6412374969994468,0.5657471877503769,7.502520408740418e-05,1.0000575743144071,0.5003404957618293,0.4996595042381708
73,6.169690759876106,0.9097057282924652,0.787657984863503,0.6454919075024225,0.5687362889957892,7.43468068680349e-05,1.0000565595264677,0.49963495039151173,0.5003650496084883
74,6.183536107027078,0.9084787648171186,0.7882166738100167,0.6461772543380523,0.5689785978347098,7.366252580589839e-05,1.0000430209727227,0.5001273197824513,0.49987268021754866
75,6.160801072663899,0.9080062750726938,0.7890913103154855,0.6460874724933584,0.5692789992642137,7.297252973710757e-05,1.0000368718859516,0.4995624352962832,0.5004375647037168
76,6.133115321775026,0.9071142096072435,0.7900762910927729,0.6481260146482934,0.5708709917584323,7.22769889078678e-05,1.0000676037390022,0.4994961078121656,0.5005038921878344
77,6.1176432959641085,0.905942227691412,0.7921413422024453,0.6489075513858772,0.5719062822801817,7.15760749324711e-05,1.0000625554519365,0.5002145197635326,0.4997854802364674
78,6.087896872170364,0.9050444010645151,0.7927219317624125,0.6488049843323331,0.5718486174965771,7.086996075095289e-05,1.000065029421939,0.5000853868879894,0.4999146131120105
79,6.075250692005399,0.9048187658190727,0.7950378732877974,0.6522659935301517,0.5740928260374255,7.015882058642164e-05,1.000066643274283,0.499637164577033,0.500362835422967
80,6.060823482803151,0.9028904754668474,0.7956830624992441,0.6523042991433523,0.5743344652944175,6.944282990207195e-05,1.0000358503076094,0.5003426088142645,0.49965739118573554
81,6.051974622509148,0.9026384633034468,0.7955094486882637,0.6526280421803864,0.5742983007973338,6.872216535789157e-05,1.0000429123262815,0.5002678270018605,0.4997321729981396
82,6.043800788589671,0.9023161884397268,0.7970119354371407,0.6525198678647646,0.5747583808066241,6.799700476707323e-05,1.0000553636611262,0.5000704094630318,0.49992959053696817
83,6.043046625354622,0.8986728508025408,0.7975356513896152,0.6536261481760085,0.5761338540457116,6.726752705214194e-05,1.0000832895689373,0.4999524912122013,0.5000475087877987
84,5.9931050010874305,0.9008517079055309,0.7980498416573042,0.6549730070573154,0.5768024097773288,6.65339122008084e-05,1.0000596091717104,0.5001391469626054,0.49986085303739464
85,5.983447678481476,0.9005019143223763,0.7982826125078492,0.6551561068405807,0.5766238294331771,6.57963412215599e-05,1.0000708895393564,0.5000104249866079,0.4999895750133921
86,5.980203888084315,0.9006226994097233,0.7996335178336164,0.6564078661351204,0.577617321558698,6.505499609899905e-05,1.0000304021412814,0.5004075070913702,0.4995924929086299
87,5.965419751179369,0.8986929338425398,0.8006199358564864,0.6564785830636575,0.5783269232603532,6.431005974894186e-05,1.000046626676487,0.49954284702285123,0.5004571529771488
88,5.935659903514234,0.8984170947223902,0.8007633324860866,0.6559765438213075,0.5779266010836858,6.356171597328596e-05,1.0000536147552201,0.4997411876110526,0.5002588123889474
89,5.915264612511743,0.8988489825278521,0.8016569009148751,0.6563686690344019,0.5780244581931009,6.281014941466031e-05,1.000025897086421,0.5002588820565377,0.4997411179434623
90,5.891505579405193,0.8987838793545961,0.8018337106071941,0.6555609329938152,0.5775450123373097,6.205554551086733e-05,1.0000317285332498,0.49996882464100373,0.5000311753589962
91,5.9072734374034255,0.8988249599933624,0.800873415992524,0.6548043872774368,0.5776271568235226,6.129809044912887e-05,1.000042858003061,0.5005450035481169,0.49945499645188307
92,5.871446120588085,0.8975673336535692,0.8024817059826086,0.656678259488865,0.579031869690756,6.053797112014738e-05,1.0000745405124714,0.4996579914048965,0.5003420085951035
93,5.861942200721065,0.8969995565712452,0.8031227212159643,0.6571197775408936,0.5790070765243697,5.9775375071993384e-05,1.0000395895559577,0.49960676502599555,0.5003932349740045
94,5.834356338162966,0.8978225607424974,0.8021990055087309,0.6563415159841762,0.5786875778629229,5.901049046383077e-05,1.0000538893892794,0.5001853283573067,0.4998146716426933
95,5.816105498543268,0.8974268157035112,0.8039193743404629,0.6573886319470305,0.5798529090305339,5.824350601949143e-05,1.0000661415389822,0.49987130254613127,0.5001286974538688
96,5.8008320663548725,0.8978227656334639,0.8023359661210355,0.6556721419344778,0.5784781246482514,5.747461098091035e-05,1.0000517217418816,0.49961268832001765,0.5003873116799823
97,5.828171929226646,0.8976719863712788,0.8042115306767429,0.6573088985550309,0.5795503640553129,5.670399506143307e-05,1.000363420836533,0.5002956527853689,0.49970434721463114
98,5.79370309129546,0.8977128211408854,0.8035103241141914,0.6578363201642288,0.5793918413363099,5.5931848399006745e-05,1.0000393458559542,0.49927948056542,0.5007205194345801
99,5.748507801490494,0.8984365165233612,0.8034529419163599,0.6566260979672458,0.5795021055445846,5.515836150926646e-05,1.0000342673893217,0.50086414535784,0.49913585464216004
100,5.74170408973211,0.8985224533826113,0.8033727568313025,0.6563447091009271,0.5790962811652383,5.438372523852833e-05,1.000034775160536,0.4999643999532417,0.5000356000467583
101,5.741730943510804,0.8999731168150902,0.8033931403750357,0.655724954690432,0.5784018860606506,5.360813071670102e-05,1.000037773500515,0.5001753910423011,0.49982460895769887
102,5.709123255331305,0.9015321601182222,0.8031585670210947,0.655526125371452,0.5784552359157946,5.283176931012731e-05,1.000022620339937,0.49982810880179024,0.5001718911982098
103,5.754455258574667,0.9002622477710247,0.8031161391462874,0.6551720064325617,0.5784077679070004,5.205483257436735e-05,1.0000502120090435,0.4992923750890512,0.5007076249109488
104,5.703575647329982,0.900600140914321,0.8031028537173853,0.6542533589160119,0.5777883992947539,5.127751220693513e-05,1.0000394514844388,0.5001740592537149,0.49982594074628506
105,5.72949743270874,0.9004659801721573,0.803308207553347,0.6549626189674993,0.5783895948130956,5.05e-05,1.0000648966318444,0.4994703310803754,0.5005296689196246
106,5.685905275465567,0.8994738440960646,0.8034276622131862,0.6549974864777777,0.5787087273642171,4.972248779306489e-05,1.0000451199616058,0.49973751939321726,0.5002624806067828
107,5.655166662192043,0.9005626812577248,0.8038314979903849,0.6547620068860652,0.5787473153035898,4.894516742563265e-05,1.0000302353991737,0.5008271377941216,0.4991728622058784
108,5.642763312858872,0.9019244313240051,0.803406715085243,0.6544933516790109,0.5781492181091393,4.816823068987269e-05,1.0000274551065662,0.4995143522324397,0.5004856477675603
109,5.633277367941941,0.9031128492206335,0.8034425294429743,0.6540357754819321,0.577553686000567,4.739186928329899e-05,1.0000290749948235,0.4997513771313761,0.5002486228686239
110,5.640859815138805,0.9041649773716927,0.8039713339281304,0.6535098998420389,0.5779242281830839,4.661627476147169e-05,1.0000441164910039,0.5006336131368946,0.4993663868631054
111,5.619876125190832,0.9043728541582823,0.8042111574213515,0.6541398687039576,0.577853498127191,4.584163849073355e-05,1.000116670433479,0.5009952636968766,0.4990047363031234
112,5.589269131044798,0.9051051363348961,0.8038479630117972,0.653774062166864,0.5774377546192644,4.506815160099327e-05,1.0000491889217231,0.5003480550491968,0.49965194495080323
113,5.577103518232515,0.9055989068001509,0.8023815110861675,0.6520851105376935,0.5759904490384723,4.4296004938566955e-05,1.0000472008427488,0.5004147253988424,0.4995852746011577
114,5.582532067842122,0.9059576727449894,0.8028052148993854,0.6525125636506071,0.5763409657920313,4.352538901908968e-05,1.0000480564334724,0.4994038068825345,0.5005961931174655
115,5.572503705567952,0.9059776794165373,0.8031057243545415,0.6523118380786335,0.5767544798361638,4.2756493980508586e-05,1.0000278746025473,0.5003859504449217,0.49961404955507827
116,5.539285720149173,0.9075202830135822,0.8028564863031371,0.6527700418422246,0.5762636263392898,4.198950953616923e-05,1.0000198038318489,0.5001695858904539,0.4998304141095461
117,5.51897339881221,0.9087221473455429,0.8026857572714419,0.6514258314679846,0.5757341494472596,4.1224624928006645e-05,1.000018929378896,0.4998717017206373,0.5001282982793627
118,5.504014419603951,0.9097634106874466,0.8023498113682933,0.6503119561321097,0.5752123851470242,4.046202887985265e-05,1.0000178813934326,0.4994790831864081,0.5005209168135919
119,5.503553927699222,0.9104064032435417,0.8031787646427339,0.6489399665527936,0.5750346977539456,3.9701909550871175e-05,1.000018545343906,0.4998453847892755,0.5001546152107246
120,5.5012890296646315,0.910402700304985,0.8033143901885291,0.6492657679303496,0.574831728493948,3.8944454489132694e-05,1.0000450105606755,0.5002219447912332,0.49977805520876684
121,5.4865624995171265,0.9109353870153427,0.8031931403380991,0.6479196927799639,0.5744447844852543,3.81898505853397e-05,1.0000533235223987,0.49857036605458377,0.5014296339454162
122,5.490153523940075,0.9115655571222305,0.8021852423820519,0.6476956502359653,0.5741720301965003,3.743828402671406e-05,1.0000250188610222,0.5002259179952352,0.4997740820047648
123,5.471579437014423,0.9130963683128357,0.8018567606113998,0.6473190611298424,0.5736666966386316,3.668994025105817e-05,1.000034575975394,0.49974712813638794,0.5002528718636121
124,5.473751206941243,0.913205387070775,0.8030701094999397,0.6479708832734699,0.5738944686946942,3.594500390100098e-05,1.00004013580612,0.4996816095761548,0.5003183904238452
125,5.4582714310175255,0.9138581212610006,0.8017635133682743,0.6480117798788612,0.573542577396915,3.520365877844014e-05,1.000054008598569,0.4988742387544178,0.5011257612455823
126,5.44437711450118,0.9143665116280317,0.8023204850042541,0.6489909623068305,0.573718136390228,3.446608779919162e-05,1.0000280134285553,0.5008886599231653,0.49911134007683466
127,5.410305373276336,0.9155445899814367,0.8030074600068787,0.6470131444881654,0.5732530590054987,3.37324729478581e-05,1.0000129394893404,0.5001571076011321,0.499842892398868
128,5.411784902403626,0.9160269945859909,0.8026902385917972,0.6463158328124831,0.5729117363746306,3.30029952329268e-05,1.000021050247965,0.499736639649619,0.500263360350381
129,5.399761272382133,0.9166329242289066,0.8015179666129979,0.6460901972940933,0.5725738701510783,3.227783464210847e-05,1.000022767465326,0.4996858264677645,0.5003141735322355
130,5.39483542985554,0.9172058254480362,0.8014873966267471,0.6459637966233409,0.5721733232312376,3.155717009792808e-05,1.0000164312652395,0.5003621968105296,0.4996378031894704
