epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1790.93,0.73309,0.43448,0.84251,0.83954,0.78934,0.83737,0.59383,0.9112,0.50273,0.84553,0.00900844,0.00900844,0.00900844
43,1832.31,0.73203,0.43272,0.84228,0.84128,0.79962,0.84999,0.60628,0.87051,0.48254,0.84197,0.00896127,0.00896127,0.00896127
44,1874.2,0.72665,0.42633,0.84121,0.84237,0.79206,0.84614,0.60029,0.88729,0.48971,0.84207,0.00891313,0.00891313,0.00891313
45,1915.77,0.72455,0.42559,0.8398,0.84586,0.78941,0.84683,0.60336,0.8743,0.49058,0.83793,0.00886404,0.00886404,0.00886404
46,1957.46,0.7247,0.4256,0.84058,0.84456,0.78536,0.84163,0.59793,0.88919,0.49864,0.84234,0.00881401,0.00881401,0.00881401
47,1998.88,0.72151,0.4213,0.83839,0.85738,0.77652,0.84502,0.59364,0.93301,0.50216,0.84574,0.00876305,0.00876305,0.00876305
48,2040.27,0.72842,0.44178,0.84115,0.84071,0.79285,0.84156,0.58961,0.93283,0.49972,0.84627,0.00871117,0.00871117,0.00871117
49,2081.77,0.72417,0.42413,0.83987,0.84565,0.79947,0.85094,0.60741,0.87919,0.47315,0.83941,0.00865839,0.00865839,0.00865839
50,2123.45,0.71831,0.41887,0.83879,0.86458,0.77712,0.85212,0.61057,0.87313,0.48229,0.83925,0.00860473,0.00860473,0.00860473
51,2165,0.72037,0.42206,0.8387,0.84902,0.78744,0.84325,0.59975,0.89139,0.49536,0.84075,0.00855018,0.00855018,0.00855018
52,2206.53,0.71698,0.41722,0.8377,0.84311,0.78822,0.84417,0.60508,0.88033,0.49518,0.8386,0.00849477,0.00849477,0.00849477
53,2247.79,0.71442,0.41659,0.83879,0.84226,0.79491,0.85221,0.60861,0.89428,0.48555,0.83959,0.00843851,0.00843851,0.00843851
54,2289.13,0.71249,0.4159,0.83726,0.83773,0.81065,0.85414,0.61525,0.87474,0.48194,0.83774,0.00838141,0.00838141,0.00838141
55,2330.88,0.71618,0.41396,0.83716,0.86758,0.77066,0.84594,0.60274,0.89821,0.49032,0.84063,0.00832349,0.00832349,0.00832349
56,2372.27,0.71169,0.41675,0.83716,0.86445,0.76193,0.84791,0.60258,0.8987,0.49283,0.8405,0.00826477,0.00826477,0.00826477
57,2413.66,0.71564,0.42033,0.83767,0.85211,0.79807,0.85751,0.6222,0.85916,0.47724,0.83694,0.00820525,0.00820525,0.00820525
58,2455.37,0.73792,0.45602,0.83762,0.85137,0.78028,0.8462,0.59988,0.90663,0.48883,0.84182,0.00814495,0.00814495,0.00814495
59,2496.96,0.70783,0.4113,0.83544,0.84333,0.80015,0.85306,0.60977,0.88814,0.47518,0.83983,0.00808389,0.00808389,0.00808389
60,2538.54,0.70157,0.40969,0.83528,0.83656,0.79398,0.84718,0.60039,0.91172,0.49594,0.84128,0.00802208,0.00802208,0.00802208
61,2579.93,0.70779,0.42036,0.83366,0.84623,0.79552,0.85036,0.60846,0.88601,0.47419,0.83979,0.00795954,0.00795954,0.00795954
62,2621.44,0.70231,0.4107,0.83511,0.84525,0.79546,0.84676,0.59765,0.92107,0.49308,0.84362,0.00789628,0.00789628,0.00789628
63,2662.73,0.69934,0.40399,0.83534,0.84571,0.77091,0.83624,0.58525,0.92694,0.48825,0.8448,0.00783231,0.00783231,0.00783231
64,2703.95,0.69735,0.40147,0.833,0.83827,0.78875,0.84262,0.59577,0.91709,0.49277,0.84444,0.00776766,0.00776766,0.00776766
65,2745.12,0.69269,0.4025,0.83249,0.8412,0.79435,0.84589,0.59559,0.92598,0.49052,0.84438,0.00770234,0.00770234,0.00770234
66,2786.39,0.69575,0.39968,0.8342,0.8518,0.78791,0.84721,0.59433,0.93315,0.48587,0.84617,0.00763637,0.00763637,0.00763637
67,2827.71,0.69163,0.39818,0.83458,0.848,0.7806,0.84057,0.58609,0.94681,0.49029,0.8487,0.00756976,0.00756976,0.00756976
68,2869.02,0.69465,0.39767,0.83293,0.82712,0.79239,0.83807,0.58225,0.95765,0.49106,0.85025,0.00750252,0.00750252,0.00750252
