epoch,train_loss,val_loss,mAP_0.5,mAP_0.75,mAP_0.5_0.95,learning_rate
1,23.767016978203497,3.2013011127710342,0.0,0.0,0.0,3.3400000000000005e-05
2,17.791639798804173,2.42231385409832,0.0,0.0,0.0,6.670000000000001e-05
3,14.473740891565251,2.231478363275528,0.0,0.0,0.0,0.0001
4,12.944094935549966,1.88726756721735,0.0,0.0,0.0,9.99938933078422e-05
5,12.003691637063328,1.8528880178928375,0.0,0.0,0.0,9.997557473810371e-05
6,11.406073208096661,1.7384275197982788,0.0,0.0,0.0,9.994504881061753e-05
7,11.091887437844578,1.6908298432826996,0.0,0.0,0.0,9.990232305719945e-05
8,10.8550138594229,1.653313610702753,0.0,0.0,0.0,9.984740801978984e-05
9,10.623501101626626,1.6104783490300179,0.0,0.0,0.0,9.978031724785246e-05
10,10.592070036296603,1.6090380288660526,0.0,0.0,0.0,9.97010672950314e-05
11,10.35255248637139,1.5494976975023746,0.0,0.0,0.0,9.960967771506666e-05
12,10.270455964003936,1.5372762940824032,0.0,0.0,0.0,9.950617105696959e-05
13,10.062915645068205,1.501697976142168,0.0,0.0,0.0,9.939057285945931e-05
14,9.895432870599288,1.467688538134098,0.0,0.0,0.0,9.92629116446613e-05
15,9.697253758394265,1.4069574736058712,0.0,0.0,0.0,9.912321891107009e-05
16,9.615549727331233,1.4126502014696598,0.0,0.0,0.0,9.89715291257774e-05
17,9.632563687578033,1.4031276777386665,0.0,0.0,0.0,9.880787971596799e-05
18,9.518441514123845,1.4065258540213108,0.0,0.0,0.0,9.863231105968498e-05
19,9.406968008113813,1.3582964800298214,0.0,0.0,0.0,9.844486647586723e-05
20,9.310023851032499,1.36601921916008,0.0,0.0,0.0,9.824559221366101e-05
21,9.401315785661529,1.3516420386731625,0.0,0.0,0.0,9.803453744100869e-05
22,9.285934943187085,1.3535727001726627,0.0,0.0,0.0,9.781175423251735e-05
23,9.080874696562562,1.321435272693634,0.0,0.0,0.0,9.757729755661011e-05
24,9.000324382057673,1.33885358273983,0.0,0.0,0.0,9.73312252619635e-05
25,8.992119499399692,1.3071661554276943,0.0,0.0,0.0,9.707359806323416e-05
26,8.939043226121347,1.2795341834425926,0.0,0.0,0.0,9.680447952607844e-05
27,8.837291584739202,1.2876328080892563,0.0,0.0,0.0,9.652393605146843e-05
28,8.867080640189256,1.3019951581954956,0.0,0.0,0.0,9.623203685930868e-05
29,8.805313037920602,1.2630136348307133,0.0,0.0,0.0,9.592885397135704e-05
30,8.82277707208561,1.2661863639950752,0.0,0.0,0.0,9.561446219345451e-05
